"","source","ligand","target","receptor","aggregate_rank","mean_rank","median_rank","natmi.edge_specificity","natmi.rank","sca.LRscore","sca.rank","logfc.logfc_comb","logfc.rank","connectome.weight_sc","connectome.rank"
"42","CD8 T","GNAS","NK","PTGDR",0.160660496362614,63.25,63,0.197218019792065,68,0.751017504851876,77,0.254975078136713,50,0.195298600036065,58
"43","NK","TGFB1","B","CXCR4",0.169170492813124,58,61,0.172728510903183,78,0.848209997494305,32,0.174902497235915,63,0.189475157821572,59
"44","NK","IFNG","CD8 T","IFNGR1",0.17796976282767,48.25,39,0.358564665699609,9,0.658411033723416,106,0.308732192801319,41,0.311771823552276,37
"45","NK","CD48","CD8 T","CD2",0.178014168015336,52.5,54,0.169286356251329,79,0.870632705910604,23,0.260926162970876,46,0.168822201100462,62
"46","CD8 T","CD2","NK","CD48",0.187200132444094,52.5,54,0.169286356251329,79,0.870632705910604,23,0.260926162970876,46,0.168822201100462,62
"47","B","FPR1","CD8 T","ANXA1",0.216460683145933,52.25,42,0.297852563997266,28,0.694091560885899,97,0.290463416232639,44,0.29459231559229,40
"48","NK","CD48","NK","CD244",0.216899511151717,68.25,71.5,0.247736260813902,47,0.776115904490138,67,0.0914144068913837,83,0.1176578465087,76
"49","NK","CD244","NK","CD48",0.227542930986624,68.25,71.5,0.247736260813902,47,0.776115904490138,67,0.0914144068913837,83,0.1176578465087,76
"50","B","LTB","CD8 T","TNFRSF1A",0.227542930986624,57.75,54.5,0.156008656334514,84,0.774224463148971,69,0.315148428396208,40,0.30632260061694,38
"51","CD8 T","ANXA1","B","FPR1",0.230307921731917,52.25,42,0.297852563997266,28,0.694091560885899,97,0.290463416232639,44,0.29459231559229,40
"52","NK","FASLG","CD8 T","FAS",0.271853051515721,64.5,49.5,0.492324740890841,3,0.504113245451463,156,0.198863974299234,60,0.294989059325947,39
"53","NK","KLRD1","B","B2M",0.271853051515721,50.75,36,0.24245758171342,50,0.926000443823931,3,0.409738160802792,22,-0.0689825971821081,128
"54","B","PTPRC","B","CD22",0.274079713911398,78.5,77.5,0.184108763026257,71,0.765469004186124,72,0.0786129150009191,88,0.101329562697943,83
"55","B","CD22","B","PTPRC",0.286751851197247,78.5,77.5,0.184108763026257,71,0.765469004186124,72,0.0786129150009191,88,0.101329562697943,83
"56","NK","TGFB1","NK","CXCR4",0.341883387077809,76.5,86.5,0.139886131968568,93,0.834129884884495,40,0.0930816764293563,82,0.0741294422834035,91
"57","NK","CCL5","NK","CXCR3",0.35682692558005,76.5,76,0.137898849526232,94,0.800450536998331,60,0.144033602124429,70,0.103066431527761,82
"58","B","HLA-A","NK","KLRD1",0.359939479696244,48.25,41,0.234554821599568,53,0.909405749196734,8,0.384986157037476,29,0.0401475179676243,103
"59","NK","KLRD1","B","HLA-A",0.378541263442944,48.25,41,0.234554821599568,53,0.909405749196734,8,0.384986157037476,29,0.0401475179676243,103
"60","B","CD72","B","SEMA4D",0.417362695284107,63.5,51,0.310855242580462,25,0.593146061972944,127,0.223338300480133,56,0.25256855582716,46
"61","B","SEMA4D","B","CD72",0.437583879004657,63.5,51,0.310855242580462,25,0.593146061972944,127,0.223338300480133,56,0.25256855582716,46
"62","NK","IFNG","NK","IFNGR1",0.437583879004657,72.75,57,0.223009370131396,57,0.603189753024778,124,0.228751602902184,53,0.199716328154568,57
"63","B","CD72","NK","SEMA4D",0.458345849904689,70.25,54.5,0.280023029774574,36,0.580483540124322,136,0.206885814350817,58,0.231663801680286,51
"64","NK","CD2","CD8 T","CD48",0.475588887924451,76,87.5,0.118957170387583,101,0.849431670520287,28,0.0684871994184258,90,0.0966504501908684,85
"65","NK","SEMA4D","B","CD72",0.479648553140414,70.25,54.5,0.280023029774574,36,0.580483540124322,136,0.206885814350817,58,0.231663801680286,51
"66","CD8 T","CD48","NK","CD2",0.494705673129264,76,87.5,0.118957170387583,101,0.849431670520287,28,0.0684871994184258,90,0.0966504501908684,85
"67","B","CD72","CD8 T","SEMA4D",0.523874291930124,67.25,55,0.297626792107285,30,0.587888393974214,129,0.189983118266678,61,0.243599445934631,49
"68","NK","FASLG","B","FAS",0.529607821572534,69.5,56,0.387059273087177,6,0.474066543608995,160,0.167894973771216,64,0.248114118712337,48
"69","B","TGFB1","CD8 T","CXCR4",0.534662298273576,72.75,69.5,0.116582846731556,104,0.821137142488588,48,0.126398235213208,74,0.164555441351373,65
"70","CD8 T","SEMA4D","B","CD72",0.546795572482868,67.25,55,0.297626792107285,30,0.587888393974214,129,0.189983118266678,61,0.243599445934631,49
