"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.scaled","receptor.scaled","weight_sc"
"93","NK","CD8 T","CCL5","CCL5","CXCR3","CXCR3",0.168221778573787,0.16845511424353,0.168338446408658
"94","NK","CD8 T","GNAS","GNAS","PTGDR","PTGDR",0.0878898262212688,-0.212110612174431,-0.0621103929765809
"95","NK","CD8 T","CD2","CD2","CD48","CD48",-0.0513060240422604,0.244606924423997,0.0966504501908684
"96","NK","CD8 T","CD48","CD48","CD2","CD2",-0.293419803188776,0.631064205389701,0.168822201100462
"97","NK","CD8 T","CD244","CD244","CD48","CD48",0.528735496206176,0.244606924423997,0.386671210315087
"98","NK","CD8 T","ITGAL_ITGB2","ITGAL","ICAM2","ICAM2",0.144412410890431,-0.0791852280486983,0.0326135914208662
"99","NK","CD8 T","ICAM2","ICAM2","ITGAL_ITGB2","ITGAL",-0.00952833936825393,0.149572199800229,0.0700219302159873
"100","NK","CD8 T","TIMP1","TIMP1","CD63","CD63",0.0835221914342663,-0.387697985010333,-0.152087896788033
"101","NK","CD8 T","TGFB1","TGFB1","CXCR4","CXCR4",0.51015907840825,0.493108956606549,0.501634017507399
"102","NK","CD8 T","HLA-E","HLA-E","KLRD1","KLRD1",0.332652105384407,-0.220226347035037,0.0562128791746851
"103","NK","CD8 T","KLRD1","KLRD1","HLA-E","HLA-E",0.830116326659573,0.123881892428638,0.476999109544106
"104","NK","CD8 T","LTB","LTB","TNFRSF1A","TNFRSF1A",-0.73598210743712,-0.00893921083252189,-0.372460659134821
"105","NK","CD8 T","KLRD1","KLRD1","B2M","B2M",0.830116326659573,0.239198378150588,0.534657352405081
"106","NK","CD8 T","JMJD6","JMJD6","PTDSS1","PTDSS1",0.205510887770244,-0.141829850057349,0.0318405188564477
"107","NK","CD8 T","HLA-A","HLA-A","KLRD1","KLRD1",0.510329205732673,-0.220226347035037,0.145051429348818
"108","NK","CD8 T","KLRD1","KLRD1","HLA-A","HLA-A",0.830116326659573,0.239492084991652,0.534804205825613
"109","CD8 T","B","IFNG","IFNG","IFNGR1","IFNGR1",-0.0642448701369524,-0.162245133931649,-0.113245002034301
"110","CD8 T","B","CCL5","CCL5","CXCR3","CXCR3",0.777212805172319,-0.206366198725265,0.285423303223527
"111","CD8 T","B","ANXA1","ANXA1","FPR1","FPR1",0.366564292422121,0.222620338762458,0.29459231559229
"112","CD8 T","B","CD2","CD2","CD48","CD48",0.631064205389701,0.0488128787647804,0.339938542077241
"113","CD8 T","B","CD48","CD48","CD2","CD2",0.244606924423997,-0.57975818134744,-0.167575628461721
"114","CD8 T","B","ITGAL_ITGB2","ITGAL","ICAM2","ICAM2",0.149572199800229,0.0887135674169522,0.11914288360859
"115","CD8 T","B","SEMA4D","SEMA4D","CD72","CD72",0.00197768957454372,0.485221202294718,0.243599445934631
"116","CD8 T","B","TIMP1","TIMP1","CD63","CD63",0.179069164139436,-0.514310355793901,-0.167620595827233
"117","CD8 T","B","TGFB1","TGFB1","CXCR4","CXCR4",-0.346161004504446,-0.131208762765105,-0.238684883634776
"118","CD8 T","B","KLRD1","KLRD1","HLA-E","HLA-E",-0.220226347035037,-0.456533997813046,-0.338380172424041
"119","CD8 T","B","KLRD1","KLRD1","B2M","B2M",-0.220226347035037,-0.96808152102379,-0.594153934029413
"120","CD8 T","B","PTPRC","PTPRC","CD22","CD22",0.202604225345937,0.618197025849411,0.410400625597674
"121","CD8 T","B","PTDSS1","PTDSS1","JMJD6","JMJD6",-0.141829850057349,0.0715079785816555,-0.0351609357378465
"122","CD8 T","B","KLRD1","KLRD1","HLA-A","HLA-A",-0.220226347035037,-0.749821290724325,-0.485023818879681
"123","CD8 T","NK","IFNG","IFNG","IFNGR1","IFNGR1",-0.0642448701369524,-0.0309329284318834,-0.0475888992844179
"124","CD8 T","NK","CD28","CD28","CD86","CD86",0.223545075003835,0.216944144860765,0.2202446099323
"125","CD8 T","NK","TGFB1","TGFB1","TGFBR3","TGFBR3",-0.346161004504446,0.318253593035569,-0.0139537057344388
"126","CD8 T","NK","TGFB1","TGFB1","TGFBR1","TGFBR1",-0.346161004504446,0.353414029386622,0.00362651244108805
"127","CD8 T","NK","IL23A","IL23A","IL12RB1","IL12RB1",0.355876832457465,0.377918787377281,0.366897809917373
"128","CD8 T","NK","CCL5","CCL5","CXCR3","CXCR3",0.777212805172319,0.0379110844817353,0.407561944827027
"129","CD8 T","NK","GNAS","GNAS","PTGDR","PTGDR",-0.223984427194272,0.614581627266401,0.195298600036065
