"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.scaled","receptor.scaled","weight_sc"
"540","CD8 T","NK","GNAS","GNAS","ADCY7","ADCY7",-0.223984427194272,0.339740675733056,0.0578781242693921
"541","CD8 T","NK","SPTAN1","SPTAN1","PTPRA","PTPRA",0.217258347301579,0.00414760997499959,0.110702978638289
"542","CD8 T","NK","HLA-C","HLA-C","CD3G","CD3G",0.0422013118676142,-0.106672875178342,-0.0322357816553637
"543","CD8 T","NK","HLA-E","HLA-E","KLRD1","KLRD1",0.123881892428638,0.830116326659573,0.476999109544106
"544","CD8 T","NK","HLA-E","HLA-E","KLRC1","KLRC1",0.123881892428638,0.494168965949764,0.309025429189201
"545","CD8 T","NK","HLA-A","HLA-A","CD3G","CD3G",0.239492084991652,-0.106672875178342,0.0664096049066552
"546","CD8 T","NK","HLA-B","HLA-B","CD3G","CD3G",-0.0161312431587608,-0.106672875178342,-0.0614020591685511
"547","CD8 T","NK","ICAM2","ICAM2","ITGAM","ITGAM",-0.0791852280486983,0.227952023170098,0.0743833975606997
"548","CD8 T","NK","LTB","LTB","TNFRSF1A","TNFRSF1A",0.11439769537072,0.340206550369779,0.227302122870249
"549","CD8 T","NK","CLEC2D","CLEC2D","KLRB1","KLRB1",0.0849051830797861,0.0643691692978155,0.0746371761888008
"550","CD8 T","NK","CALM2","CALM2","SELL","SELL",0.200095165754302,0.485921788274762,0.343008477014532
"551","CD8 T","NK","CALM1","CALM1","SELL","SELL",0.00532805683149327,0.485921788274762,0.245624922553128
"552","CD8 T","NK","CALM3","CALM3","SELL","SELL",-0.0676064427404034,0.485921788274762,0.209157672767179
"553","CD8 T","NK","GNAI2","GNAI2","S1PR4","S1PR4",-0.162535508086059,-0.0150542877297057,-0.0887948979078826
"554","CD8 T","NK","HLA-B","HLA-B","CANX","CANX",-0.0161312431587608,0.0901984163971247,0.037033586619182
"555","CD8 T","NK","CALR","CALR","HLA-F","HLA-F",-0.105828046193839,-0.0467874563289466,-0.0763077512613926
"556","CD8 T","NK","B2M","B2M","HLA-F","HLA-F",0.239198378150588,-0.0467874563289466,0.0962054609108207
"557","CD8 T","NK","LRPAP1","LRPAP1","SORL1","SORL1",0.0378219212957573,0.0582295909677922,0.0480257561317747
"558","CD8 T","NK","HLA-A","HLA-A","APLP2","APLP2",0.239492084991652,0.0162858664516183,0.127888975721635
"559","CD8 T","NK","NUCB2","NUCB2","ERAP1","ERAP1",0.160509469672161,0.282299022593152,0.221404246132656
