"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.expr","receptor.expr","ligand.sum","receptor.sum","edge_specificity"
"259","NK","B","CALM3","CALM3","SELL","SELL",0.809041228104364,1.30654727375117,2.01224981958287,3.79505412507465,0.13841906465794
"260","NK","B","GNAI2","GNAI2","S1PR4","S1PR4",0.570835281855508,0.617799111087582,1.31754657238961,1.8300646257036,0.146260039060544
"261","NK","B","HLA-B","HLA-B","CANX","CANX",3.60848931769051,0.359646316820364,9.77183363264043,1.09200351014197,0.121618863914583
"262","NK","B","GSTP1","GSTP1","TRAF2","TRAF2",1.55187548772708,0.168244428119976,2.98555343053079,0.21528362903653,0.406220381847519
"263","NK","B","S100A9","S100A9","CD68","CD68",0.213135031570165,0.138991978201294,0.935195512000792,0.192940597939961,0.164179352905019
"264","NK","B","S100A8","S100A8","CD68","CD68",0.363922735931049,0.138991978201294,0.494457320098035,0.192940597939961,0.530208265894145
"265","NK","B","CALR","CALR","HLA-F","HLA-F",1.28639822235435,0.789576504544845,2.63816124635139,2.2639228574605,0.170061766939018
"266","NK","B","B2M","B2M","HLA-F","HLA-F",5.81070168823614,0.789576504544845,16.4909361341051,2.2639228574605,0.122889807104327
"267","NK","B","LRPAP1","LRPAP1","SORL1","SORL1",0.412413305359203,0.12750279780292,1.11623711513804,0.697683446781304,0.0675207884407938
"268","NK","B","CALM1","CALM1","KCNN4","KCNN4",2.51695851137811,0.121263700639375,6.14501061093323,0.121263700639375,0.409593842995148
"269","NK","B","HLA-A","HLA-A","APLP2","APLP2",3.92010525050694,0.248975775464901,10.9694958864466,0.627486027700406,0.141796036581572
"270","NK","B","CD99","CD99","CD81","CD81",2.04349159165275,0.274033491965373,4.63789010225202,0.687483252587571,0.175628067799651
"271","NK","B","B2M","B2M","CD3D","CD3D",5.81070168823614,0.498510384940848,16.4909361341051,3.07099540210601,0.057197666872453
"272","NK","B","HLA-A","HLA-A","CD3D","CD3D",3.92010525050694,0.498510384940848,10.9694958864466,3.07099540210601,0.0580104322624962
"273","NK","B","HLA-C","HLA-C","CD3D","CD3D",4.30320983709084,0.498510384940848,11.7154620395393,3.07099540210601,0.0596249663051531
"274","NK","B","HLA-B","HLA-B","CD3D","CD3D",3.60848931769051,0.498510384940848,9.77183363264043,3.07099540210601,0.0599438183161416
"275","NK","B","FAM3C","FAM3C","LAMP1","LAMP1",0.145582996201635,0.217407711390467,0.65102348560133,1.3823819645479,0.0351690698680928
"276","NK","B","CALM1","CALM1","FAS","FAS",2.51695851137811,0.117997956108831,6.14501061093323,0.268086888751053,0.180281984446727
"277","NK","B","B2M","B2M","CD247","CD247",5.81070168823614,0.269537489139202,16.4909361341051,3.27735123790336,0.0289787375029129
"278","NK","B","CD59","CD59","CD2","CD2",0.165673276888243,0.163910940299779,0.663036614621859,2.35468256057391,0.0173936419075059
"279","NK","B","LTB","LTB","CD40","CD40",0.976132612922351,0.685959760600616,6.15923181221312,0.780509523113104,0.139284473532246
"280","NK","B","IRAK4","IRAK4","TLR7","TLR7",0.159211630985159,0.146530502560571,0.408469215856091,0.146530502560571,0.389776327823076
"281","NK","B","SPON2","SPON2","ITGB2","ITGB2",1.6151430220959,0.760072642284877,1.70198141186351,4.0705488221705,0.17719779192001
"282","NK","B","ICAM2","ICAM2","ITGB2","ITGB2",0.459545030143938,0.760072642284877,1.40033817734311,4.0705488221705,0.0612769693243055
"283","NK","B","VIM","VIM","CD44","CD44",0.986986404279211,0.655390474380009,5.3647900371808,2.10305992165709,0.0573332972209812
"284","NK","B","B2M","B2M","CD3G","CD3G",5.81070168823614,0.218130867710745,16.4909361341051,0.79741212112046,0.0963868004962396
"285","NK","B","SPON2","SPON2","ITGAM","ITGAM",1.6151430220959,0.139321883774479,1.70198141186351,0.416354487632544,0.31755010504462
"286","NK","NK","IFNG","IFNG","IFNGR1","IFNGR1",0.470846318282549,0.194453137051598,0.649301528450821,0.632302059624825,0.223009370131396
"287","NK","NK","TGFB1","TGFB1","TGFBR3","TGFBR3",0.931933919326705,0.189355420774789,1.6229445508379,0.24343415955529,0.446660614743688
"288","NK","NK","TGFB1","TGFB1","TGFBR1","TGFBR1",0.931933919326705,0.234552940157019,1.6229445508379,0.275940460753103,0.488097893071809
"289","NK","NK","IFNG","IFNG","IFNGR2","IFNGR2",0.470846318282549,0.160541608425798,0.649301528450821,0.433472873820884,0.268570580793514
"290","NK","NK","CCL5","CCL5","CXCR3","CXCR3",2.50336773982058,0.254680211646446,6.59848126244347,0.700672742117141,0.137898849526232
"291","NK","NK","MIF","MIF","CXCR4","CXCR4",1.31632677078381,1.07522147794157,3.25077398115297,4.41371926420569,0.0986438839276859
"292","NK","NK","MIF","MIF","CD74","CD74",1.31632677078381,2.18887254872958,3.25077398115297,9.07811013663448,0.0976341986654797
"293","NK","NK","GRN","GRN","TNFRSF1A","TNFRSF1A",0.21356547886922,0.327631764490504,0.729451148448679,0.484905092820628,0.197817221161691
"294","NK","NK","GNAS","GNAS","PTGDR","PTGDR",0.694354215587798,0.825506009432042,1.86524208179663,0.980014881462446,0.313569230464658
"295","NK","NK","MFNG","MFNG","NOTCH1","NOTCH1",0.399271070764672,0.136564891325529,1.36938796855623,0.239994573954884,0.165912450275377
"296","NK","NK","CD58","CD58","CD2","CD2",0.207224324885753,0.729939927646468,0.286243023484105,2.35468256057391,0.22441949240326
"297","NK","NK","HLA-A","HLA-A","KIR3DL2","KIR3DL2",3.92010525050694,0.182113235170343,10.9694958864466,0.221435228343895,0.293904241066393
"298","NK","NK","HLA-C","HLA-C","KIR2DL3","KIR2DL3",4.30320983709084,0.258151009290912,11.7154620395393,0.258151009290912,0.367310296646233
"299","NK","NK","CD160","CD160","TNFRSF14","TNFRSF14",0.392220447314644,0.658465102896479,0.745843228973611,1.42424198872633,0.243126141265205
"300","NK","NK","GRN","GRN","TNFRSF1B","TNFRSF1B",0.21356547886922,0.348430685292759,0.729451148448679,1.00335245643575,0.101671145883096
"301","NK","NK","ICAM3","ICAM3","ITGAL","ITGAL",0.838508767564103,0.251222995315255,2.63739104504272,0.540790813749418,0.147694106000961
"302","NK","NK","ICAM3","ICAM3","ITGB2","ITGB2",0.838508767564103,2.20648250147255,2.63739104504272,4.0705488221705,0.172337822114863
"303","NK","NK","MIF","MIF","CD44","CD44",1.31632677078381,0.425514216912607,3.25077398115297,2.10305992165709,0.0819293230914771
"304","NK","NK","LGALS1","LGALS1","PTPRC","PTPRC",2.09439999888998,1.32853032426019,3.58829065224662,3.40927499699254,0.227447649770095
"305","NK","NK","TIMP1","TIMP1","CD63","CD63",0.366608914499595,2.07762185697321,0.934116054608886,3.18727616983789,0.255828541320684
"306","NK","NK","TGFB1","TGFB1","CXCR4","CXCR4",0.931933919326705,1.07522147794157,1.6229445508379,4.41371926420569,0.139886131968568
"307","NK","NK","CLEC2B","CLEC2B","KLRF1","KLRF1",0.405087096934493,0.505093519346323,0.706502001564051,0.600745882426146,0.482076550716259
"308","NK","NK","SELPLG","SELPLG","ITGAM","ITGAM",0.421189604392454,0.234815856249862,0.864692837398174,0.416354487632544,0.274713468247292
"309","NK","NK","SELPLG","SELPLG","SELL","SELL",0.421189604392454,1.76184856458229,0.864692837398174,3.79505412507465,0.226134270722469
"310","NK","NK","SELPLG","SELPLG","ITGB2","ITGB2",0.421189604392454,2.20648250147255,0.864692837398174,4.0705488221705,0.264036095336041
"311","NK","NK","LYZ","LYZ","ITGAL","ITGAL",0.925111833755712,0.251222995315255,3.22974671051155,0.540790813749418,0.13306255410813
"312","NK","NK","TNFSF12","TNFSF12","TNFRSF25","TNFRSF25",0.226239680230066,0.293543322263097,0.621686272566776,0.651725719953284,0.16390977160247
"313","NK","NK","ARPC5","ARPC5","ADRB2","ADRB2",1.50711248723329,0.208359627799299,3.66610613724781,0.402891879125864,0.212601191180532
"314","NK","NK","GNAI2","GNAI2","S1PR5","S1PR5",0.570835281855508,0.646330301209225,1.31754657238961,0.997751209155318,0.280657780611663
"315","NK","NK","GNAI2","GNAI2","CXCR3","CXCR3",0.570835281855508,0.254680211646446,1.31754657238961,0.700672742117141,0.157479784484795
"316","NK","NK","GNAI2","GNAI2","ADCY7","ADCY7",0.570835281855508,0.313315850176681,1.31754657238961,0.463089072303755,0.293131618022949
"317","NK","NK","PKM","PKM","CD44","CD44",0.585391593388951,0.425514216912607,2.27793473880842,2.10305992165709,0.0519957242133991
"318","NK","NK","HMGB1","HMGB1","CXCR4","CXCR4",1.86335662329275,1.07522147794157,4.86012530898669,4.41371926420569,0.0933988952425015
"319","NK","NK","FYN","FYN","SPN","SPN",0.524451508370451,0.574053358718741,1.18879709521721,0.912781992681843,0.277448768917801
"320","NK","NK","CALM1","CALM1","PTPRA","PTPRA",2.51695851137811,0.163515073333982,6.14501061093323,0.484767431721319,0.138158553755735
"321","NK","NK","S100A8","S100A8","ITGB2","ITGB2",0.363922735931049,2.20648250147255,0.494457320098035,4.0705488221705,0.398958661067118
"322","NK","NK","S100A9","S100A9","ITGB2","ITGB2",0.213135031570165,2.20648250147255,0.935195512000792,4.0705488221705,0.12353782282023
"323","NK","NK","GNAS","GNAS","ADCY7","ADCY7",0.694354215587798,0.313315850176681,1.86524208179663,0.463089072303755,0.251862612793825
"324","NK","NK","SYK","SYK","LAT","LAT",0.160496716899852,0.500659624943329,0.370037946603829,1.56482661015514,0.138770207461208
"325","NK","NK","HLA-C","HLA-C","CD3G","CD3G",4.30320983709084,0.196046214000817,11.7154620395393,0.79741212112046,0.0903043622158999
"326","NK","NK","HLA-E","HLA-E","KLRD1","KLRD1",3.0395118502117,1.2213122175345,8.43554965618277,1.55179754467066,0.283584242847116
"327","NK","NK","HLA-E","HLA-E","KLRC1","KLRC1",3.0395118502117,0.642471081440022,8.43554965618277,0.893647392878193,0.259046569971877
"328","NK","NK","HLA-A","HLA-A","CD3G","CD3G",3.92010525050694,0.196046214000817,10.9694958864466,0.79741212112046,0.0878590867544129
"329","NK","NK","HLA-B","HLA-B","CD3G","CD3G",3.60848931769051,0.196046214000817,9.77183363264043,0.79741212112046,0.0907872761574561
"330","NK","NK","ICAM2","ICAM2","ITGAM","ITGAM",0.459545030143938,0.234815856249862,1.40033817734311,0.416354487632544,0.18507992482292
"331","NK","NK","FASLG","FASLG","TNFRSF1A","TNFRSF1A",0.27283150035115,0.327631764490504,0.310252968003089,0.484905092820628,0.594166034611925
"332","NK","NK","LTB","LTB","TNFRSF1A","TNFRSF1A",0.976132612922351,0.327631764490504,6.15923181221312,0.484905092820628,0.107080780623247
"333","NK","NK","S100A8","S100A8","CD69","CD69",0.363922735931049,1.06441671175688,0.494457320098035,2.77880948852945,0.281924805500072
"334","NK","NK","CALM2","CALM2","SELL","SELL",0.83673702328163,1.76184856458229,3.54646538390655,3.79505412507465,0.109532717677083
"335","NK","NK","CALM1","CALM1","SELL","SELL",2.51695851137811,1.76184856458229,6.14501061093323,3.79505412507465,0.190153368189064
"336","NK","NK","CALM3","CALM3","SELL","SELL",0.809041228104364,1.76184856458229,2.01224981958287,3.79505412507465,0.186654884425452
"337","NK","NK","GNAI2","GNAI2","S1PR4","S1PR4",0.570835281855508,0.598346267100003,1.31754657238961,1.8300646257036,0.14165470106248
"338","NK","NK","HLA-B","HLA-B","CANX","CANX",3.60848931769051,0.423079387823194,9.77183363264043,1.09200351014197,0.143069543844195
"339","NK","NK","CALR","CALR","HLA-F","HLA-F",1.28639822235435,0.711714099875384,2.63816124635139,2.2639228574605,0.153291488137672
"340","NK","NK","B2M","B2M","HLA-F","HLA-F",5.81070168823614,0.711714099875384,16.4909361341051,2.2639228574605,0.110771290614244
"341","NK","NK","LRPAP1","LRPAP1","SORL1","SORL1",0.412413305359203,0.264592629599535,1.11623711513804,0.697683446781304,0.140118517193624
"342","NK","NK","HLA-A","HLA-A","APLP2","APLP2",3.92010525050694,0.217274440821294,10.9694958864466,0.627486027700406,0.123741574863696
"343","NK","NK","NUCB2","NUCB2","ERAP1","ERAP1",0.15695080690277,0.162054828972756,0.386504263978285,0.209576455011946,0.313999350800437
"344","NK","NK","B2M","B2M","CD3D","CD3D",5.81070168823614,0.382422591834352,16.4909361341051,3.07099540210601,0.0438780829306832
"345","NK","NK","HLA-A","HLA-A","CD3D","CD3D",3.92010525050694,0.382422591834352,10.9694958864466,3.07099540210601,0.0445015801664538
"346","NK","NK","HLA-C","HLA-C","CD3D","CD3D",4.30320983709084,0.382422591834352,11.7154620395393,3.07099540210601,0.0457401387037466
"347","NK","NK","HLA-B","HLA-B","CD3D","CD3D",3.60848931769051,0.382422591834352,9.77183363264043,3.07099540210601,0.0459847398517615
"348","NK","NK","HSPA8","HSPA8","ADRB2","ADRB2",2.09849842374539,0.208359627799299,5.57568948008188,0.402891879125864,0.194641358690834
"349","NK","NK","ACTR2","ACTR2","ADRB2","ADRB2",0.346737569142343,0.208359627799299,0.940680635221764,0.402891879125864,0.190626711416052
"350","NK","NK","HLA-B","HLA-B","KIR3DL2","KIR3DL2",3.60848931769051,0.182113235170343,9.77183363264043,0.221435228343895,0.303699554402686
"351","NK","NK","FAM3C","FAM3C","LAMP1","LAMP1",0.145582996201635,0.724773124606441,0.65102348560133,1.3823819645479,0.117243295993399
"352","NK","NK","B2M","B2M","KIR2DL3","KIR2DL3",5.81070168823614,0.258151009290912,16.4909361341051,0.258151009290912,0.352357297425884
"353","NK","NK","HLA-A","HLA-A","KIR2DL3","KIR2DL3",3.92010525050694,0.258151009290912,10.9694958864466,0.258151009290912,0.357364211727398
"354","NK","NK","HLA-B","HLA-B","KIR2DL3","KIR2DL3",3.60848931769051,0.258151009290912,9.77183363264043,0.258151009290912,0.369274534682747
"355","NK","NK","ICAM2","ICAM2","ITGAL","ITGAL",0.459545030143938,0.251222995315255,1.40033817734311,0.540790813749418,0.1524492275516
"356","NK","NK","B2M","B2M","CD247","CD247",5.81070168823614,1.93758526636851,16.4909361341051,3.27735123790336,0.208315269994248
"357","NK","NK","CD59","CD59","CD2","CD2",0.165673276888243,0.729939927646468,0.663036614621859,2.35468256057391,0.0774586107080648
"358","NK","NK","B2M","B2M","KLRD1","KLRD1",5.81070168823614,1.2213122175345,16.4909361341051,1.55179754467066,0.27731598993798
"359","NK","NK","HLA-B","HLA-B","KLRD1","KLRD1",3.60848931769051,1.2213122175345,9.77183363264043,1.55179754467066,0.290630374033827
"360","NK","NK","SPON2","SPON2","ITGB2","ITGB2",1.6151430220959,2.20648250147255,1.70198141186351,4.0705488221705,0.514403236506091
"361","NK","NK","ICAM2","ICAM2","ITGB2","ITGB2",0.459545030143938,2.20648250147255,1.40033817734311,4.0705488221705,0.177886366427953
"362","NK","NK","VIM","VIM","CD44","CD44",0.986986404279211,0.425514216912607,5.3647900371808,2.10305992165709,0.0372238139302863
"363","NK","NK","B2M","B2M","CD3G","CD3G",5.81070168823614,0.196046214000817,16.4909361341051,0.79741212112046,0.0866281215274746
"364","NK","NK","B2M","B2M","KLRC1","KLRC1",5.81070168823614,0.642471081440022,16.4909361341051,0.893647392878193,0.25332068972012
"365","NK","NK","SPON2","SPON2","ITGAM","ITGAM",1.6151430220959,0.234815856249862,1.70198141186351,0.416354487632544,0.535205222597953
"366","NK","CD8 T","IFNG","IFNG","IFNGR1","IFNGR1",0.470846318282549,0.31265064799773,0.649301528450821,0.632302059624825,0.358564665699609
"367","NK","CD8 T","FASLG","FASLG","FAS","FAS",0.27283150035115,0.150088932642222,0.310252968003089,0.268086888751053,0.492324740890841
"368","NK","CD8 T","CD86","CD86","CD28","CD28",0.152487467483942,0.206915939538784,0.239627474793214,0.358743595965501,0.367034873899134
"369","NK","CD8 T","TGFB1","TGFB1","TGFBR2","TGFBR2",0.931933919326705,0.21085677859872,1.6229445508379,0.340865791012027,0.355210329091986
"370","NK","CD8 T","CCL5","CCL5","CXCR3","CXCR3",2.50336773982058,0.327414437002168,6.59848126244347,0.700672742117141,0.177281438117998
"371","NK","CD8 T","MIF","MIF","CXCR4","CXCR4",1.31632677078381,2.01083647943994,3.25077398115297,4.41371926420569,0.184479871677385
"372","NK","CD8 T","MIF","MIF","CD74","CD74",1.31632677078381,2.35808831742312,3.25077398115297,9.07811013663448,0.105182032360752
"373","NK","CD8 T","GRN","GRN","TNFRSF1A","TNFRSF1A",0.21356547886922,0.157273328330124,0.729451148448679,0.484905092820628,0.0949583530812292
"374","NK","CD8 T","GNAS","GNAS","PTGDR","PTGDR",0.694354215587798,0.154508872030404,1.86524208179663,0.980014881462446,0.0586903396813183
"375","NK","CD8 T","CD58","CD58","CD2","CD2",0.207224324885753,1.46083169262766,0.286243023484105,2.35468256057391,0.449131626493074
"376","NK","CD8 T","CD160","CD160","TNFRSF14","TNFRSF14",0.392220447314644,0.294117449009172,0.745843228973611,1.42424198872633,0.108597464226753
"377","NK","CD8 T","GRN","GRN","TNFRSF1B","TNFRSF1B",0.21356547886922,0.439202064711186,0.729451148448679,1.00335245643575,0.128157992617352
"378","NK","CD8 T","ICAM3","ICAM3","ITGAL","ITGAL",0.838508767564103,0.253758341654867,2.63739104504272,0.540790813749418,0.149184637194421
"379","NK","CD8 T","ICAM3","ICAM3","ITGB2","ITGB2",0.838508767564103,1.10399367841308,2.63739104504272,4.0705488221705,0.0862276795937931
"380","NK","CD8 T","MIF","MIF","CD44","CD44",1.31632677078381,1.02215523036448,3.25077398115297,2.10305992165709,0.196807727661363
"381","NK","CD8 T","LGALS1","LGALS1","ITGB1","ITGB1",2.09439999888998,0.188772525439238,3.58829065224662,0.389145404949874,0.283138478876722
"382","NK","CD8 T","LGALS1","LGALS1","PTPRC","PTPRC",2.09439999888998,1.31921126138653,3.58829065224662,3.40927499699254,0.22585220335087
"383","NK","CD8 T","TIMP1","TIMP1","CD63","CD63",0.366608914499595,0.626077291096735,0.934116054608886,3.18727616983789,0.0770922001988486
"384","NK","CD8 T","TGFB1","TGFB1","SMAD3","SMAD3",0.931933919326705,0.161503298787789,1.6229445508379,0.273278140433721,0.339357881868576
"385","NK","CD8 T","TGFB1","TGFB1","ITGB1","ITGB1",0.931933919326705,0.188772525439238,1.6229445508379,0.389145404949874,0.278553305299419
"386","NK","CD8 T","TGFB1","TGFB1","CXCR4","CXCR4",0.931933919326705,2.01083647943994,1.6229445508379,4.41371926420569,0.261609485023169
"387","NK","CD8 T","SELPLG","SELPLG","SELL","SELL",0.421189604392454,0.726658286741193,0.864692837398174,3.79505412507465,0.0932670066201844
"388","NK","CD8 T","SELPLG","SELPLG","ITGB2","ITGB2",0.421189604392454,1.10399367841308,0.864692837398174,4.0705488221705,0.132108086028023
"389","NK","CD8 T","LYZ","LYZ","ITGAL","ITGAL",0.925111833755712,0.253758341654867,3.22974671051155,0.540790813749418,0.134405423454442
"390","NK","CD8 T","TNFSF12","TNFSF12","TNFRSF25","TNFRSF25",0.226239680230066,0.326010196917746,0.621686272566776,0.651725719953284,0.182038741351336
"391","NK","CD8 T","ARPC5","ARPC5","ADRB2","ADRB2",1.50711248723329,0.157475075583313,3.66610613724781,0.402891879125864,0.1606807854471
"392","NK","CD8 T","ARF6","ARF6","SMAP1","SMAP1",0.613953240481033,0.144850945201181,2.31501907775502,0.356923137025928,0.107628516372695
"393","NK","CD8 T","GNAI2","GNAI2","S1PR5","S1PR5",0.570835281855508,0.351420907946093,1.31754657238961,0.997751209155318,0.152598465366949
"394","NK","CD8 T","GNAI2","GNAI2","CXCR3","CXCR3",0.570835281855508,0.327414437002168,1.31754657238961,0.700672742117141,0.202454500265181
"395","NK","CD8 T","PKM","PKM","CD44","CD44",0.585391593388951,1.02215523036448,2.27793473880842,2.10305992165709,0.124902293152359
"396","NK","CD8 T","HMGB1","HMGB1","CXCR4","CXCR4",1.86335662329275,2.01083647943994,4.86012530898669,4.41371926420569,0.174670902270812
"397","NK","CD8 T","FYN","FYN","SPN","SPN",0.524451508370451,0.213817311064966,1.18879709521721,0.912781992681843,0.10334117696079
"398","NK","CD8 T","CALM1","CALM1","PTPRA","PTPRA",2.51695851137811,0.196750397510955,6.14501061093323,0.484767431721319,0.166240028009272
"399","NK","CD8 T","S100A8","S100A8","ITGB2","ITGB2",0.363922735931049,1.10399367841308,0.494457320098035,4.0705488221705,0.199615378536789
"400","NK","CD8 T","S100A9","S100A9","ITGB2","ITGB2",0.213135031570165,1.10399367841308,0.935195512000792,4.0705488221705,0.0618110387675538
"401","NK","CD8 T","SYK","SYK","LAT","LAT",0.160496716899852,0.669535068403649,0.370037946603829,1.56482661015514,0.185578216648577
"402","NK","CD8 T","HLA-C","HLA-C","CD3G","CD3G",4.30320983709084,0.383235039408898,11.7154620395393,0.79741212112046,0.176528763837599
"403","NK","CD8 T","HLA-E","HLA-E","KLRD1","KLRD1",3.0395118502117,0.330485327136156,8.43554965618277,1.55179754467066,0.0767374876976047
"404","NK","CD8 T","HLA-E","HLA-E","KLRC1","KLRC1",3.0395118502117,0.251176311438171,8.43554965618277,0.893647392878193,0.101275160572843
"405","NK","CD8 T","HLA-A","HLA-A","CD3G","CD3G",3.92010525050694,0.383235039408898,10.9694958864466,0.79741212112046,0.171748690717469
"406","NK","CD8 T","HLA-B","HLA-B","CD3G","CD3G",3.60848931769051,0.383235039408898,9.77183363264043,0.79741212112046,0.17747277361798
"407","NK","CD8 T","FASLG","FASLG","TNFRSF1A","TNFRSF1A",0.27283150035115,0.157273328330124,0.310252968003089,0.484905092820628,0.285217979366092
"408","NK","CD8 T","LTB","LTB","TNFRSF1A","TNFRSF1A",0.976132612922351,0.157273328330124,6.15923181221312,0.484905092820628,0.0514020696222631
"409","NK","CD8 T","S100A8","S100A8","CD69","CD69",0.363922735931049,0.649958157863072,0.494457320098035,2.77880948852945,0.17214999089622
"410","NK","CD8 T","CALM2","CALM2","SELL","SELL",0.83673702328163,0.726658286741193,3.54646538390655,3.79505412507465,0.045175765141998
"411","NK","CD8 T","CALM1","CALM1","SELL","SELL",2.51695851137811,0.726658286741193,6.14501061093323,3.79505412507465,0.07842701326552
"412","NK","CD8 T","CALM3","CALM3","SELL","SELL",0.809041228104364,0.726658286741193,2.01224981958287,3.79505412507465,0.0769840957134882
"413","NK","CD8 T","GNAI2","GNAI2","S1PR4","S1PR4",0.570835281855508,0.613919247516017,1.31754657238961,1.8300646257036,0.145341505855588
"414","NK","CD8 T","HLA-B","HLA-B","CANX","CANX",3.60848931769051,0.309277805498414,9.77183363264043,1.09200351014197,0.104586126923969
"415","NK","CD8 T","CALR","CALR","HLA-F","HLA-F",1.28639822235435,0.762632253040268,2.63816124635139,2.2639228574605,0.164258419203438
"416","NK","CD8 T","B2M","B2M","HLA-F","HLA-F",5.81070168823614,0.762632253040268,16.4909361341051,2.2639228574605,0.118696199707313
"417","NK","CD8 T","LRPAP1","LRPAP1","SORL1","SORL1",0.412413305359203,0.305588019378849,1.11623711513804,0.697683446781304,0.161828166613361
"418","NK","CD8 T","HLA-A","HLA-A","APLP2","APLP2",3.92010525050694,0.161235811414212,10.9694958864466,0.627486027700406,0.0918266002821309
"419","NK","CD8 T","CD99","CD99","CD81","CD81",2.04349159165275,0.261661499625758,4.63789010225202,0.687483252587571,0.167698857782822
"420","NK","CD8 T","B2M","B2M","CD3D","CD3D",5.81070168823614,2.19006242533081,16.4909361341051,3.07099540210601,0.251281547622748
"421","NK","CD8 T","HLA-A","HLA-A","CD3D","CD3D",3.92010525050694,2.19006242533081,10.9694958864466,3.07099540210601,0.254852199298448
"422","NK","CD8 T","HLA-C","HLA-C","CD3D","CD3D",4.30320983709084,2.19006242533081,11.7154620395393,3.07099540210601,0.261945191637333
"423","NK","CD8 T","HLA-B","HLA-B","CD3D","CD3D",3.60848931769051,2.19006242533081,9.77183363264043,3.07099540210601,0.263345976514844
"424","NK","CD8 T","HSPA8","HSPA8","ADRB2","ADRB2",2.09849842374539,0.157475075583313,5.57568948008188,0.402891879125864,0.147107013941311
"425","NK","CD8 T","ACTR2","ACTR2","ADRB2","ADRB2",0.346737569142343,0.157475075583313,0.940680635221764,0.402891879125864,0.144072803860817
"426","NK","CD8 T","FAM3C","FAM3C","LAMP1","LAMP1",0.145582996201635,0.440201128550989,0.65102348560133,1.3823819645479,0.0712093611905889
"427","NK","CD8 T","CALM1","CALM1","FAS","FAS",2.51695851137811,0.150088932642222,6.14501061093323,0.268086888751053,0.229311858548421
"428","NK","CD8 T","ICAM2","ICAM2","ITGAL","ITGAL",0.459545030143938,0.253758341654867,1.40033817734311,0.540790813749418,0.153987747505017
"429","NK","CD8 T","ADA","ADA","DPP4","DPP4",0.486746168697142,0.19090043031915,0.926381879306725,0.19090043031915,0.525427126296347
"430","NK","CD8 T","B2M","B2M","CD247","CD247",5.81070168823614,1.07022848239564,16.4909361341051,3.27735123790336,0.115063289928723
"431","NK","CD8 T","CD59","CD59","CD2","CD2",0.165673276888243,1.46083169262766,0.663036614621859,2.35468256057391,0.15501822698491
"432","NK","CD8 T","B2M","B2M","KLRD1","KLRD1",5.81070168823614,0.330485327136156,16.4909361341051,1.55179754467066,0.0750413074879038
"433","NK","CD8 T","HLA-B","HLA-B","KLRD1","KLRD1",3.60848931769051,0.330485327136156,9.77183363264043,1.55179754467066,0.0786441606489204
"434","NK","CD8 T","SPON2","SPON2","ITGB2","ITGB2",1.6151430220959,1.10399367841308,1.70198141186351,4.0705488221705,0.257377033753474
"435","NK","CD8 T","ICAM2","ICAM2","ITGB2","ITGB2",0.459545030143938,1.10399367841308,1.40033817734311,4.0705488221705,0.0890038438470598
"436","NK","CD8 T","VIM","VIM","CD44","CD44",0.986986404279211,1.02215523036448,5.3647900371808,2.10305992165709,0.0894177317482457
"437","NK","CD8 T","B2M","B2M","CD3G","CD3G",5.81070168823614,0.383235039408898,16.4909361341051,0.79741212112046,0.16934237540217
"438","NK","CD8 T","B2M","B2M","KLRC1","KLRC1",5.81070168823614,0.251176311438171,16.4909361341051,0.893647392878193,0.0990366077057638
"439","CD8 T","B","IFNG","IFNG","IFNGR1","IFNGR1",0.178455210168272,0.125198274575497,0.649301528450821,0.632302059624825,0.0544197514772521
"440","CD8 T","B","IFNG","IFNG","IFNGR2","IFNGR2",0.178455210168272,0.22253843403016,0.649301528450821,0.433472873820884,0.14109964123508
"441","CD8 T","B","ALOX5AP","ALOX5AP","ALOX5","ALOX5",0.75637865724108,0.393793090881736,2.33342811341037,0.441163223297599,0.289343433572699
"442","CD8 T","B","CCL5","CCL5","CXCR3","CXCR3",3.60344248674324,0.118578093468527,6.59848126244347,0.700672742117141,0.0924193368009704
"443","CD8 T","B","ANXA1","ANXA1","FPR1","FPR1",1.91985288675081,0.106251394941705,4.42587558923229,0.154739805571736,0.297852563997266
"444","CD8 T","B","MIF","MIF","CXCR4","CXCR4",1.02395852458354,1.32766130682417,3.25077398115297,4.41371926420569,0.0947497740535859
"445","CD8 T","B","ST6GAL1","ST6GAL1","CD22","CD22",0.154863631447736,0.554265365533974,0.326907595467928,0.672465812718861,0.390455872521848
"446","CD8 T","B","MIF","MIF","CD74","CD74",1.02395852458354,4.53114927048177,3.25077398115297,9.07811013663448,0.157220261022213
"447","CD8 T","B","ADAM10","ADAM10","CD44","CD44",0.149129291180479,0.655390474380009,0.362590898918807,2.10305992165709,0.128172404730555
"448","CD8 T","B","SEMA4D","SEMA4D","CD72","CD72",0.213600712045173,0.377493402303649,0.637662063556706,0.424863534719512,0.297626792107285
"449","CD8 T","B","CD160","CD160","TNFRSF14","TNFRSF14",0.353622781658967,0.471659436820677,0.745843228973611,1.42424198872633,0.157013656510222
"450","CD8 T","B","GRN","GRN","TNFRSF1B","TNFRSF1B",0.141912848885499,0.215719706431801,0.729451148448679,1.00335245643575,0.0418274904291648
"451","CD8 T","B","ICAM3","ICAM3","ITGB2","ITGB2",0.84454655344177,0.760072642284877,2.63739104504272,4.0705488221705,0.0597931178219231
