"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.log2FC","receptor.log2FC","logfc_comb"
"42","B","B","HLA-B","HLA-B","CANX","CANX",-0.163483881170344,-0.0353375103499193,-0.0994106957601316
"43","B","B","GSTP1","GSTP1","TRAF2","TRAF2",-0.226191630489507,0.177738711529998,-0.0242264594797546
"44","B","B","S100A9","S100A9","CD68","CD68",-0.0658264031806706,0.169732630539821,0.0519531136795752
"45","B","B","CALR","CALR","HLA-F","HLA-F",-0.358360398077019,0.0323515802957569,-0.163004408890631
"46","B","B","B2M","B2M","HLA-F","HLA-F",-0.131824532914294,0.0323515802957569,-0.0497364763092688
"47","B","B","LRPAP1","LRPAP1","SORL1","SORL1",-0.149572956743829,-0.205655223034426,-0.177614089889127
"48","B","B","CALM1","CALM1","KCNN4","KCNN4",-0.323688216944392,0.165851301805697,-0.0789184575693479
"49","B","B","HLA-A","HLA-A","APLP2","APLP2",-0.179320249458461,0.0884776759921356,-0.0454212867331628
"50","B","B","CD99","CD99","CD81","CD81",-0.480580143477879,0.0981790687723855,-0.191200537352747
"51","B","B","B2M","B2M","CD3D","CD3D",-0.131824532914294,-0.691467246504797,-0.411645889709546
"52","B","B","HLA-A","HLA-A","CD3D","CD3D",-0.179320249458461,-0.691467246504797,-0.435393747981629
"53","B","B","HLA-C","HLA-C","CD3D","CD3D",-0.182124162874094,-0.691467246504797,-0.436795704689445
"54","B","B","HLA-B","HLA-B","CD3D","CD3D",-0.163483881170344,-0.691467246504797,-0.42747556383757
"55","B","B","FAM3C","FAM3C","LAMP1","LAMP1",0.087055722933935,-0.375306346652271,-0.144125311859168
"56","B","B","CALM1","CALM1","FAS","FAS",-0.323688216944392,0.0391901326976625,-0.142249042123365
"57","B","B","B2M","B2M","CD247","CD247",-0.131824532914294,-0.966086114093434,-0.548955323503864
"58","B","B","LGALS9","LGALS9","CD47","CD47",0.3253318759014,-0.019189407433149,0.153071234234125
"59","B","B","CD59","CD59","CD2","CD2",-0.0857408003067301,-0.864125772699012,-0.474933286502871
