"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.log2FC","receptor.log2FC","logfc_comb"
"399","NK","CD8 T","MIF","MIF","CD74_CXCR4","CXCR4",0.227681428478602,0.433483907261923,0.330582667870262
"400","NK","CD8 T","MIF","MIF","CD44_CD74","CD44",0.227681428478602,0.37297406770763,0.300327748093116
"401","NK","CD8 T","LCK","LCK","CD8A_CD8B","CD8B",0.0406356786888016,0.707577568031885,0.374106623360343
"402","NK","CD8 T","CD99","CD99","PILRB","PILRB",0.383696369789776,0.202729510965685,0.29321294037773
"403","NK","CD8 T","ADRB2","ADRB2","YWHAQ","YWHAQ",0.142213927544932,0.251841074725925,0.197027501135428
"404","NK","CD8 T","LRPAP1","LRPAP1","CD320","CD320",0.0811839944025406,0.125226626187811,0.103205310295176
"405","NK","CD8 T","IL10RB","IL10RB","IL10RA","IL10RA",0.177871442962264,0.36677563276715,0.272323537864707
"406","NK","CD8 T","CD82","CD82","CD37","CD37",-0.186358385122899,-0.582857021864478,-0.384607703493689
"407","NK","CD8 T","ADRB2","ADRB2","CXCR4","CXCR4",0.142213927544932,0.433483907261923,0.287848917403427
"408","NK","CD8 T","CCL5","CCL5","DPP4","DPP4",0.207368115787179,0.264671480834911,0.236019798311045
"409","NK","CD8 T","HLA-C","HLA-C","CD81","CD81",0.17104891585086,0.0147322234619844,0.0928905696564224
"410","NK","CD8 T","HLA-C","HLA-C","CD53","CD53",0.17104891585086,-0.141585199558304,0.0147318581462782
"411","NK","CD8 T","ADRB2","ADRB2","MBP","MBP",0.142213927544932,0.0367220745307181,0.0894680010378251
"412","NK","CD8 T","CXCR4","CXCR4","DPP4","DPP4",-0.334100077940278,0.264671480834911,-0.0347142985526836
"413","NK","CD8 T","ADRB2","ADRB2","HNRNPK","HNRNPK",0.142213927544932,0.125723905060459,0.133968916302696
"414","NK","CD8 T","ADRB2","ADRB2","PRNP","PRNP",0.142213927544932,0.213017856798511,0.177615892171721
"415","NK","CD8 T","HLA-DRA","HLA-DRA","CD53","CD53",-1.07426465002872,-0.141585199558304,-0.60792492479351
"416","NK","CD8 T","IFITM1","IFITM1","CD81","CD81",0.608069963089869,0.0147322234619844,0.311401093275927
"417","NK","CD8 T","ADRB2","ADRB2","TMEM259","TMEM259",0.142213927544932,0.140200221153711,0.141207074349322
"418","NK","CD8 T","IL10RB","IL10RB","IFNAR1","IFNAR1",0.177871442962264,0.0135429990129088,0.0957072209875863
"419","NK","CD8 T","ADRB2","ADRB2","VAPA","VAPA",0.142213927544932,-0.137255856855087,0.00247903534492255
"420","NK","CD8 T","HLA-DRB1","HLA-DRB1","CD81","CD81",-1.03451396864264,0.0147322234619844,-0.509890872590327
"421","NK","CD8 T","CXCR4","CXCR4","CCR7","CCR7",-0.334100077940278,0.0670843410142079,-0.133507868463035
"422","NK","CD8 T","MS4A1","MS4A1","CD53","CD53",-0.889284016992626,-0.141585199558304,-0.515434608275465
"423","NK","CD8 T","CD2","CD2","CD53","CD53",-0.0227405733300274,-0.141585199558304,-0.0821628864441657
"424","NK","CD8 T","SIGLEC7","SIGLEC7","CD320","CD320",0.201457029759188,0.125226626187811,0.1633418279735
"425","NK","CD8 T","HLA-DRB1","HLA-DRB1","CD37","CD37",-1.03451396864264,-0.582857021864478,-0.808685495253559
"426","NK","CD8 T","ADRB2","ADRB2","SLC52A2","SLC52A2",0.142213927544932,-0.106522325705392,0.0178458009197701
"427","NK","CD8 T","TGOLN2","TGOLN2","BTN3A1","BTN3A1",-0.0170862009806984,0.123961252905695,0.0534375259624983
"428","NK","CD8 T","PRNP","PRNP","TNFRSF25","TNFRSF25",-0.192889586025795,0.216776990012857,0.0119437019935314
"429","NK","CD8 T","CASP8","CASP8","FAS","FAS",0.441184614688875,0.108625663461976,0.274905139075425
"430","NK","CD8 T","PTPRC","PTPRC","DPP4","DPP4",0.198845768072479,0.264671480834911,0.231758624453695
"431","NK","CD8 T","CD47","CD47","HLA-C","HLA-C",0.313425199926056,0.0151101817447112,0.164267690835383
"432","NK","CD8 T","ADRB2","ADRB2","CCR7","CCR7",0.142213927544932,0.0670843410142079,0.10464913427957
"433","NK","CD8 T","HLA-DRA","HLA-DRA","CD63","CD63",-1.07426465002872,-0.445048948739523,-0.75965679938412
"434","NK","CD8 T","LGALS3","LGALS3","ANXA2","ANXA2",-0.116515499100225,0.0709207257720694,-0.0227973866640777
"435","NK","CD8 T","SRGN","SRGN","CD44","CD44",0.726125872957773,0.37297406770763,0.549549970332701
"436","NK","CD8 T","CD53","CD53","CD37","CD37",0.222145430612278,-0.582857021864478,-0.1803557956261
"437","NK","CD8 T","HLA-DRA","HLA-DRA","CD37","CD37",-1.07426465002872,-0.582857021864478,-0.828560835946598
"438","NK","CD8 T","CD320","CD320","TMEM167A","TMEM167A",0.110992526056895,-0.0642083250108457,0.0233921005230246
"439","NK","CD8 T","HLA-DRB1","HLA-DRB1","CD53","CD53",-1.03451396864264,-0.141585199558304,-0.588049584100471
"440","NK","CD8 T","HLA-DRA","HLA-DRA","CD81","CD81",-1.07426465002872,0.0147322234619844,-0.529766213283366
"441","CD8 T","B","JAK1","JAK1","IFNAR2","IFNAR2",-0.322450865066187,0.0162788160362447,-0.153086024514971
"442","CD8 T","B","JAK1","JAK1","IFNAR1","IFNAR1",-0.322450865066187,0.182334278785815,-0.0700582931401857
"443","CD8 T","B","PIK3R1","PIK3R1","CBL","CBL",0.151142149307683,0.0321654770497657,0.0916538131787244
"444","CD8 T","B","CCL5","CCL5","CXCR3","CXCR3",0.953007097703653,-0.245599770666027,0.353703663518813
"445","CD8 T","B","IFNG","IFNG","IFNGR1_IFNGR2","IFNGR1",-0.0691910745934433,-0.155559091482863,-0.112375083038153
"446","CD8 T","B","ANXA1","ANXA1","FPR1","FPR1",0.431646126508166,0.108036712125626,0.269841419316896
"447","CD8 T","B","CD74","CD74","CXCR4","CXCR4",-0.439796254839836,-0.166320265564583,-0.30305826020221
"448","CD8 T","B","ST6GAL1","ST6GAL1","CD22","CD22",0.118509316526158,0.573929236659721,0.34621927659294
"449","CD8 T","B","ICAM2","ICAM2","ITGAL_ITGB2","ITGB2",-0.10200113058363,-0.603404647332355,-0.352702888957993
"450","CD8 T","B","SEMA4D","SEMA4D","CD72","CD72",-0.010799383903317,0.407564539599365,0.198382577848024
"451","CD8 T","B","CD160","CD160","TNFRSF14","TNFRSF14",0.220642029097975,0.0240042139827651,0.12232312154037
"452","CD8 T","B","ICAM3","ICAM3","ITGB2","ITGB2",-0.0421130079625223,-0.603404647332355,-0.322758827647438
"453","CD8 T","B","LGALS1","LGALS1","ITGB1","ITGB1",-0.309106247893581,0.0445378464691383,-0.132284200712221
"454","CD8 T","B","LGALS1","LGALS1","PTPRC","PTPRC",-0.309106247893581,-0.405157903620114,-0.357132075756847
"455","CD8 T","B","TIMP1","TIMP1","CD63","CD63",0.170113447869249,-0.651805635797068,-0.240846093963909
"456","CD8 T","B","SELPLG","SELPLG","SELL","SELL",-0.0139975497838131,0.0680699807039762,0.0270362154600816
"457","CD8 T","B","ITGA4","ITGA4","ADAM28","ADAM28",0.12049512344659,0.224895992807037,0.172695558126813
"458","CD8 T","B","GNAI2","GNAI2","FPR1","FPR1",-0.158327545756423,0.108036712125626,-0.0251454168153981
"459","CD8 T","B","HMGB1","HMGB1","CXCR4","CXCR4",-0.0261837637167361,-0.166320265564583,-0.0962520146406595
"460","CD8 T","B","FYN","FYN","SPN","SPN",0.255827692518553,-0.309211510912168,-0.0266919091968071
"461","CD8 T","B","KLRB1","KLRB1","CLEC2D","CLEC2D",0.354660297821252,0.0537283675013299,0.204194332661291
"462","CD8 T","B","LRPAP1","LRPAP1","SORL1","SORL1",0.0482590910579508,-0.207926701315044,-0.0798338051285465
"463","CD8 T","B","HLA-A","HLA-A","APLP2","APLP2",0.0567601944118636,0.0951692989249964,0.07596474666843
"464","CD8 T","B","CD59","CD59","CD2","CD2",0.14010798218634,-0.853246009241967,-0.356569013527814
"465","CD8 T","B","MIF","MIF","CD74_CXCR2","CD74",-0.0457084755968553,0,-0.0228542377984277
"466","CD8 T","B","MIF","MIF","CD74_CXCR4","CXCR4",-0.0457084755968553,-0.166320265564583,-0.106014370580719
"467","CD8 T","B","MIF","MIF","CD44_CD74","CD44",-0.0457084755968553,-0.0872760518287224,-0.0664922637127889
"468","CD8 T","B","NAMPT","NAMPT","ITGA5_ITGB1","ITGB1",0.0793146573694621,0.0445378464691383,0.0619262519193002
"469","CD8 T","B","PTPRC","PTPRC","CD22","CD22",0.193373636708764,0.573929236659721,0.383651436684243
"470","CD8 T","B","ICAM2","ICAM2","ITGAM_ITGB2","ITGAM",-0.10200113058363,0.0476165112204201,-0.0271923096816052
"471","CD8 T","B","LCK","LCK","CD8A_CD8B","CD8B",0.701576668099532,-0.361999270371093,0.16978869886422
"472","CD8 T","B","CD52","CD52","SIGLEC10","SIGLEC10",0.123975470535292,0.177616791636814,0.150796131086053
"473","CD8 T","B","ADRB2","ADRB2","YWHAQ","YWHAQ",0.0451710668741291,-0.237446466178937,-0.0961376996524039
"474","CD8 T","B","LRPAP1","LRPAP1","CD320","CD320",0.0482590910579508,-0.234932232091066,-0.0933365705165576
"475","CD8 T","B","ADRB2","ADRB2","CXCR4","CXCR4",0.0451710668741291,-0.166320265564583,-0.0605745993452269
"476","CD8 T","B","HLA-C","HLA-C","CD81","CD81",0.0151101817447112,0.0729093238339064,0.0440097527893088
"477","CD8 T","B","HLA-C","HLA-C","CD53","CD53",0.0151101817447112,-0.0854529562148236,-0.0351713872350562
"478","CD8 T","B","HLA-DRA","HLA-DRA","CD82","CD82",-1.01941083287418,0.602290238781701,-0.208560297046241
"479","CD8 T","B","ADRB2","ADRB2","HNRNPK","HNRNPK",0.0451710668741291,-0.252243039369797,-0.103535986247834
"480","CD8 T","B","ADRB2","ADRB2","PRNP","PRNP",0.0451710668741291,-0.046180391138466,-0.00050466213216846
"481","CD8 T","B","ITGB1","ITGB1","CD81","CD81",0.098681419440924,0.0729093238339064,0.0857953716374152
"482","CD8 T","B","HLA-DRA","HLA-DRA","CD19","CD19",-1.01941083287418,0.503944491778661,-0.257733170547761
"483","CD8 T","B","TSPAN3","TSPAN3","ADAM10","ADAM10",-0.178344121086807,-0.0153979059229629,-0.0968710135048847
"484","CD8 T","B","HLA-DRA","HLA-DRA","CD53","CD53",-1.01941083287418,-0.0854529562148236,-0.552431894544503
"485","CD8 T","B","STUB1","STUB1","DNAJA3","DNAJA3",-0.157821381321578,0.156625655817103,-0.000597862752237444
"486","CD8 T","B","IFITM1","IFITM1","CD81","CD81",-0.069017679473925,0.0729093238339064,0.0019458221799907
"487","CD8 T","B","ADRB2","ADRB2","TMEM259","TMEM259",0.0451710668741291,-0.000499439710030192,0.0223358135820494
"488","CD8 T","B","ADRB2","ADRB2","VAPA","VAPA",0.0451710668741291,0.183358088763261,0.114264577818695
"489","CD8 T","B","HLA-DRB1","HLA-DRB1","CD82","CD82",-0.559366954867115,0.602290238781701,0.0214616419572931
"490","CD8 T","B","PIK3R1","PIK3R1","EPN1","EPN1",0.151142149307683,-0.0235173749717303,0.0638123871679764
"491","CD8 T","B","HLA-DRB1","HLA-DRB1","CD81","CD81",-0.559366954867115,0.0729093238339064,-0.243228815516604
"492","CD8 T","B","CD81","CD81","CD37","CD37",0.0147322234619844,0.663719949228007,0.339226086344996
"493","CD8 T","B","HLA-DRB1","HLA-DRB1","CD19","CD19",-0.559366954867115,0.503944491778661,-0.027711231544227
"494","CD8 T","B","CXCR4","CXCR4","CCR7","CCR7",0.433483907261923,0.0918772942915015,0.262680600776712
"495","CD8 T","B","CD2","CD2","CD53","CD53",0.755016656346021,-0.0854529562148236,0.334781850065599
"496","CD8 T","B","B2M","B2M","CD1C","CD1C",0.0366191650759022,0.687426325708862,0.362022745392382
"497","CD8 T","B","HLA-DRB1","HLA-DRB1","CD37","CD37",-0.559366954867115,0.663719949228007,0.0521764971804458
"498","CD8 T","B","ADRB2","ADRB2","SLC52A2","SLC52A2",0.0451710668741291,0.0840440975787644,0.0646075822264468
"499","CD8 T","B","CASP8","CASP8","FAS","FAS",-0.102840056998682,0.0415388216202735,-0.0306506176892041
"500","CD8 T","B","CD47","CD47","HLA-C","HLA-C",-0.299773747156801,-0.193561893061996,-0.246667820109398
"501","CD8 T","B","TSPAN5","TSPAN5","TSPAN13","TSPAN13",0.151654039325918,0.451624055688994,0.301639047507456
"502","CD8 T","B","ADRB2","ADRB2","CCR7","CCR7",0.0451710668741291,0.0918772942915015,0.0685241805828153
"503","CD8 T","B","ITGA4","ITGA4","CD81","CD81",0.12049512344659,0.0729093238339064,0.096702223640248
"504","CD8 T","B","TCTN3","TCTN3","FCRL1","FCRL1",0.308255364188533,0.345321799931171,0.326788582059852
"505","CD8 T","B","HLA-DRA","HLA-DRA","CD63","CD63",-1.01941083287418,-0.651805635797068,-0.835608234335625
"506","CD8 T","B","LGALS3","LGALS3","ANXA2","ANXA2",0.331574526531474,-0.164659370149145,0.0834575781911648
"507","CD8 T","B","SRGN","SRGN","CD44","CD44",-0.104075162653486,-0.0872760518287224,-0.0956756072411041
"508","CD8 T","B","CD53","CD53","CD37","CD37",-0.141585199558304,0.663719949228007,0.261067374834851
"509","CD8 T","B","HLA-DRA","HLA-DRA","CD37","CD37",-1.01941083287418,0.663719949228007,-0.177845441823088
"510","CD8 T","B","TGFB1","TGFB1","LPP","LPP",-0.395100280461295,0.0694874011668063,-0.162806439647244
"511","CD8 T","B","CD320","CD320","TMEM167A","TMEM167A",0.125226626187811,0.0194032163312405,0.072314921259526
"512","CD8 T","B","HLA-DRB1","HLA-DRB1","CD53","CD53",-0.559366954867115,-0.0854529562148236,-0.322409955540969
"513","CD8 T","B","HLA-DRA","HLA-DRA","CD81","CD81",-1.01941083287418,0.0729093238339064,-0.473250754520138
"514","CD8 T","B","ITGA4","ITGA4","CD82","CD82",0.12049512344659,0.602290238781701,0.361392681114146
"515","CD8 T","B","HLA-B","HLA-B","SIGLEC10","SIGLEC10",-0.00258409517891334,0.177616791636814,0.0875163482289503
"516","CD8 T","NK","TGFB1","TGFB1","TGFBR3","TGFBR3",-0.395100280461295,0.219141014977424,-0.0879796327419356
"517","CD8 T","NK","JAK1","JAK1","IFNAR2","IFNAR2",-0.322450865066187,0.190451559687998,-0.0659996526890944
"518","CD8 T","NK","CCL5","CCL5","CXCR3","CXCR3",0.953007097703653,0.0397785529229974,0.496392825313325
"519","CD8 T","NK","IFNG","IFNG","IFNGR1_IFNGR2","IFNGR1",-0.0691910745934433,-0.0207588531465494,-0.0449749638699964
"520","CD8 T","NK","CD74","CD74","CXCR4","CXCR4",-0.439796254839836,-0.334100077940278,-0.386948166390057
"521","CD8 T","NK","ARRB2","ARRB2","ADRB2","ADRB2",0.29682536042229,0.142213927544932,0.219519643983611
"522","CD8 T","NK","GNAS","GNAS","PTGDR","PTGDR",-0.220301141528398,0.743329579650939,0.261514219061271
"523","CD8 T","NK","ADAM10","ADAM10","NOTCH1","NOTCH1",0.0725570452082912,0.0904454127436877,0.0815012289759894
"524","CD8 T","NK","HLA-A","HLA-A","KIR3DL2","KIR3DL2",0.0567601944118636,0.205562659600783,0.131161427006323
"525","CD8 T","NK","HLA-C","HLA-C","KIR2DL3","KIR2DL3",0.0151101817447112,0.314044329089761,0.164577255417236
"526","CD8 T","NK","HLA-E","HLA-E","KLRC1_KLRD1","KLRC1",0.0327337287730507,0.601041983136105,0.316887855954578
"527","CD8 T","NK","HLA-E","HLA-E","KLRC2_KLRD1","KLRD1",0.0327337287730507,0,0.0163668643865253
"528","CD8 T","NK","HLA-E","HLA-E","KLRC3_KLRD1","KLRD1",0.0327337287730507,0,0.0163668643865253
"529","CD8 T","NK","HMGB1","HMGB1","HAVCR2","HAVCR2",-0.0261837637167361,0.348982946818189,0.161399591550727
"530","CD8 T","NK","IL12B_IL23A","IL23A","IL12RB1_IL23R","IL12RB1",0.305423227527371,0,0.152711613763686
"531","CD8 T","NK","IL23A","IL23A","IL12RB1_IL23R","IL12RB1",0.305423227527371,0,0.152711613763686
"532","CD8 T","NK","ICAM2","ICAM2","ITGAL_ITGB2","ITGAL",-0.10200113058363,0.119828816557118,0.00891384298674386
"533","CD8 T","NK","CD160","CD160","TNFRSF14","TNFRSF14",0.220642029097975,0.247344148878003,0.233993088987989
"534","CD8 T","NK","ICAM3","ICAM3","ITGAL","ITGAL",-0.0421130079625223,0.119828816557118,0.0388579042972979
"535","CD8 T","NK","ICAM3","ICAM3","ITGB2","ITGB2",-0.0421130079625223,0.756028108147512,0.356957550092495
"536","CD8 T","NK","LGALS1","LGALS1","PTPRC","PTPRC",-0.309106247893581,0.198845768072479,-0.0551302399105509
"537","CD8 T","NK","TIMP1","TIMP1","CD63","CD63",0.170113447869249,0.996563569321013,0.583338508595131
"538","CD8 T","NK","SELPLG","SELPLG","SELL","SELL",-0.0139975497838131,0.475334267777989,0.230668358997088
"539","CD8 T","NK","ADAM10","ADAM10","TSPAN14","TSPAN14",0.0725570452082912,0.111561384776793,0.0920592149925419
"540","CD8 T","NK","ADAM10","ADAM10","TSPAN17","TSPAN17",0.0725570452082912,0.0797936776776583,0.0761753614429747
"541","CD8 T","NK","TNFSF12","TNFSF12","TNFRSF25","TNFRSF25",0.0596790108899284,0.124396198067771,0.0920376044788497
"542","CD8 T","NK","HMGB1","HMGB1","CXCR4","CXCR4",-0.0261837637167361,-0.334100077940278,-0.180141920828507
"543","CD8 T","NK","FYN","FYN","SPN","SPN",0.255827692518553,0.446675278211874,0.351251485365214
"544","CD8 T","NK","LTB","LTB","TNFRSF1A","TNFRSF1A",0.0502063485061524,0.263777542219122,0.156991945362637
"545","CD8 T","NK","LRPAP1","LRPAP1","SORL1","SORL1",0.0482590910579508,0.0288728860918255,0.0385659885748881
"546","CD8 T","NK","HLA-A","HLA-A","APLP2","APLP2",0.0567601944118636,-0.00112743208620347,0.0278163811628301
"547","CD8 T","NK","HLA-B","HLA-B","KIR3DL2","KIR3DL2",-0.00258409517891334,0.205562659600783,0.101489282210935
"548","CD8 T","NK","CD59","CD59","CD2","CD2",0.14010798218634,-0.0227405733300274,0.0586837044281563
"549","CD8 T","NK","HLA-B","HLA-B","KLRD1","KLRD1",-0.00258409517891334,0.946341686169189,0.471878795495138
"550","CD8 T","NK","MIF","MIF","CD74_CXCR2","CD74",-0.0457084755968553,0,-0.0228542377984277
"551","CD8 T","NK","MIF","MIF","CD74_CXCR4","CXCR4",-0.0457084755968553,-0.334100077940278,-0.189904276768567
"552","CD8 T","NK","MIF","MIF","CD44_CD74","CD44",-0.0457084755968553,-0.346008680589077,-0.195858578092966
"553","CD8 T","NK","NAMPT","NAMPT","ITGA5_ITGB1","ITGA5",0.0793146573694621,0.182771021914238,0.13104283964185
"554","CD8 T","NK","ICAM2","ICAM2","ITGAM_ITGB2","ITGAM",-0.10200113058363,0.151926815751754,0.0249628425840617
"555","CD8 T","NK","LCK","LCK","CD8A_CD8B","CD8A",0.701576668099532,-0.245635670635054,0.227970498732239
"556","CD8 T","NK","HLA-F","HLA-F","KIR3DL2","KIR3DL2",0.0252325648976975,0.205562659600783,0.11539761224924
"557","CD8 T","NK","CD99","CD99","PILRB","PILRB",0.0965968869006086,0.104368462082821,0.100482674491715
"558","CD8 T","NK","ADRB2","ADRB2","YWHAQ","YWHAQ",0.0451710668741291,-0.0320343470515568,0.00656835991128613
"559","CD8 T","NK","LRPAP1","LRPAP1","CD320","CD320",0.0482590910579508,0.110992526056895,0.0796258085574229
"560","CD8 T","NK","ADRB2","ADRB2","CXCR4","CXCR4",0.0451710668741291,-0.334100077940278,-0.144464505533075
"561","CD8 T","NK","HLA-C","HLA-C","CD53","CD53",0.0151101817447112,0.222145430612278,0.118627806178494
"562","CD8 T","NK","ADRB2","ADRB2","MBP","MBP",0.0451710668741291,0.32897078994298,0.187070928408555
"563","CD8 T","NK","HLA-DRA","HLA-DRA","CD82","CD82",-1.01941083287418,-0.186358385122899,-0.602884608998541
"564","CD8 T","NK","ADRB2","ADRB2","HNRNPK","HNRNPK",0.0451710668741291,0.120042695055021,0.0826068809645751
"565","CD8 T","NK","ADRB2","ADRB2","PRNP","PRNP",0.0451710668741291,-0.192889586025795,-0.0738592595758328
"566","CD8 T","NK","HLA-DRA","HLA-DRA","CD53","CD53",-1.01941083287418,0.222145430612278,-0.398632701130953
"567","CD8 T","NK","ADRB2","ADRB2","VAPA","VAPA",0.0451710668741291,-0.0692882117931352,-0.012058572459503
"568","CD8 T","NK","HLA-DRB1","HLA-DRB1","CD82","CD82",-0.559366954867115,-0.186358385122899,-0.372862669995007
"569","CD8 T","NK","PIK3R1","PIK3R1","EPN1","EPN1",0.151142149307683,0.15740846146845,0.154275305388067
"570","CD8 T","NK","CD81","CD81","CD37","CD37",0.0147322234619844,-0.208510487607753,-0.0968891320728841
"571","CD8 T","NK","CD2","CD2","CD53","CD53",0.755016656346021,0.222145430612278,0.488581043479149
"572","CD8 T","NK","HLA-DRB1","HLA-DRB1","CD37","CD37",-0.559366954867115,-0.208510487607753,-0.383938721237434
"573","CD8 T","NK","ADRB2","ADRB2","SLC52A2","SLC52A2",0.0451710668741291,0.0155643285261196,0.0303676977001243
"574","CD8 T","NK","TGOLN2","TGOLN2","BTN3A1","BTN3A1",-0.0833610405265834,-0.0162524852371209,-0.0498067628818522
"575","CD8 T","NK","PRNP","PRNP","TNFRSF25","TNFRSF25",0.213017856798511,0.124396198067771,0.168707027433141
"576","CD8 T","NK","CD47","CD47","HLA-C","HLA-C",-0.299773747156801,0.17104891585086,-0.0643624156529702
"577","CD8 T","NK","HLA-DRA","HLA-DRA","CD63","CD63",-1.01941083287418,0.996563569321013,-0.0114236317765849
"578","CD8 T","NK","LGALS3","LGALS3","ANXA2","ANXA2",0.331574526531474,0.0892534300363872,0.210413978283931
"579","CD8 T","NK","SRGN","SRGN","CD44","CD44",-0.104075162653486,-0.346008680589077,-0.225041921621281
"580","CD8 T","NK","CD53","CD53","CD37","CD37",-0.141585199558304,-0.208510487607753,-0.175047843583028
"581","CD8 T","NK","TGFB1","TGFB1","ACVR1_TGFBR1","TGFBR1",-0.395100280461295,0,-0.197550140230647
"582","CD8 T","NK","HLA-DRA","HLA-DRA","CD37","CD37",-1.01941083287418,-0.208510487607753,-0.613960660240968
"583","CD8 T","NK","CD320","CD320","TMEM167A","TMEM167A",0.125226626187811,0.0431355897000622,0.0841811079439368
"584","CD8 T","NK","HLA-DRB1","HLA-DRB1","CD53","CD53",-0.559366954867115,0.222145430612278,-0.168610762127419
"585","CD8 T","NK","ITGA4","ITGA4","CD82","CD82",0.12049512344659,-0.186358385122899,-0.0329316308381547
"586","CD8 T","NK","CD79B","CD79B","CD244","CD244",-0.847656976611857,0.449941874525318,-0.198857551043269
"587","CD8 T","CD8 T","JAK1","JAK1","IFNAR1","IFNAR1",-0.322450865066187,0.0135429990129088,-0.154453933026639
"588","CD8 T","CD8 T","PIK3R1","PIK3R1","CBL","CBL",0.151142149307683,0.170961102175926,0.161051625741804
"589","CD8 T","CD8 T","CCL5","CCL5","CXCR3","CXCR3",0.953007097703653,0.201020762992139,0.577013930347896
"590","CD8 T","CD8 T","IFNG","IFNG","IFNGR1_IFNGR2","IFNGR1",-0.0691910745934433,0.170537845939651,0.0506733856731037
"591","CD8 T","CD8 T","CD74","CD74","CXCR4","CXCR4",-0.439796254839836,0.433483907261923,-0.00315617378895694
"592","CD8 T","CD8 T","ARRB2","ARRB2","ADRB2","ADRB2",0.29682536042229,0.0451710668741291,0.170998213648209
"593","CD8 T","CD8 T","GNAS","GNAS","PTGDR","PTGDR",-0.220301141528398,-0.234311125862517,-0.227306133695457
"594","CD8 T","CD8 T","ITGB1","ITGB1","CD151","CD151",0.098681419440924,0.201558376042416,0.15011989774167
"595","CD8 T","CD8 T","HLA-E","HLA-E","KLRC1_KLRD1","KLRC1",0.0327337287730507,-0.0867349733601268,-0.0270006222935381
"596","CD8 T","CD8 T","HLA-E","HLA-E","KLRC2_KLRD1","KLRD1",0.0327337287730507,0,0.0163668643865253
"597","CD8 T","CD8 T","HLA-E","HLA-E","KLRC3_KLRD1","KLRD1",0.0327337287730507,0,0.0163668643865253
"598","CD8 T","CD8 T","IL12B_IL23A","IL23A","IL12RB1_IL23R","IL12RB1",0.305423227527371,0,0.152711613763686
