"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.scaled","receptor.scaled","weight_sc"
"173","B","CD8 T","HLA-C","HLA-C","CD81","CD81",-0.862434970519042,0.056654150923763,-0.40289040979764
"174","B","CD8 T","HLA-C","HLA-C","CD53","CD53",-0.862434970519042,-0.209628717746107,-0.536031844132574
"175","B","CD8 T","CXCR4","CXCR4","DPP4","DPP4",-0.131208762765105,0.425581056486495,0.147186146860695
"176","B","CD8 T","ITGB1","ITGB1","CD81","CD81",0.0656404849081164,0.056654150923763,0.0611473179159397
"177","B","CD8 T","TSPAN3","TSPAN3","ADAM10","ADAM10",0.42636420747416,0.0717210027638626,0.249042605119011
"178","B","CD8 T","HLA-DRA","HLA-DRA","CD53","CD53",1.19722885473265,-0.209628717746107,0.493800068493274
"179","B","CD8 T","IFITM1","IFITM1","CD81","CD81",-0.489013991674716,0.056654150923763,-0.216179920375476
"180","B","CD8 T","IL10RB","IL10RB","IFNAR1","IFNAR1",0.00167059985728805,0.0357363091797772,0.0187034545185326
"181","B","CD8 T","HLA-DRB1","HLA-DRB1","CD81","CD81",1.04330190941088,0.056654150923763,0.549978030167322
"182","B","CD8 T","CD81","CD81","CD37","CD37",0.0782207897486724,-0.582210365364164,-0.251994787807746
"183","B","CD8 T","CXCR4","CXCR4","CCR7","CCR7",-0.131208762765105,0.0493458529609199,-0.0409314549020925
"184","B","CD8 T","MS4A1","MS4A1","CD53","CD53",1.19221053653168,-0.209628717746107,0.491290909392785
"185","B","CD8 T","CARD11","CARD11","DPP4","DPP4",0.162174132240201,0.425581056486495,0.293877594363348
"186","B","CD8 T","CD2","CD2","CD53","CD53",-0.57975818134744,-0.209628717746107,-0.394693449546774
"187","B","CD8 T","HLA-DRB1","HLA-DRB1","CD37","CD37",1.04330190941088,-0.582210365364164,0.230545772023358
"188","B","CD8 T","TGOLN2","TGOLN2","BTN3A1","BTN3A1",0.0693853994754007,0.171737254512328,0.120561326993864
"189","B","CD8 T","PRNP","PRNP","TNFRSF25","TNFRSF25",-0.0330900559237807,0.188822960826823,0.0778664524515211
"190","B","CD8 T","PTPRC","PTPRC","DPP4","DPP4",-0.415537900453525,0.425581056486495,0.00502157801648501
"191","B","CD8 T","CD47","CD47","HLA-C","HLA-C",-0.0455568984592878,0.0422013118676142,-0.00167779329583679
