"","source","ligand","target","receptor","aggregate_rank","mean_rank","median_rank","natmi.edge_specificity","natmi.rank","sca.LRscore","sca.rank","logfc.logfc_comb","logfc.rank","connectome.weight_sc","connectome.rank"
"679","B","ICAM3","CD8 T","ITGB2",1,585,664,0.0981386936194067,652,0.837570947602674,302,-0.0594078908047531,676,-0.0695291481795767,710
"680","CD8 T","ITGB2","B","ICAM3",1,585,664,0.0981386936194067,652,0.837570947602674,302,-0.0594078908047531,676,-0.0695291481795767,710
"681","CD8 T","CD160","CD8 T","TNFRSF14",1,692,671,0.0979105950337351,655,0.618342080036263,790,-0.0294007704198402,636,-0.048761403834001,687
"682","CD8 T","TNFRSF14","CD8 T","CD160",1,692,671,0.0979105950337351,655,0.618342080036263,790,-0.0294007704198402,636,-0.048761403834001,687
"683","NK","MIF","NK","CD74",1,582.25,700.5,0.0976341986654797,658,0.895039455280428,122,-0.119309920183571,743,-0.182285025490323,806
"684","CD8 T","ICAM2","B","ITGAM",1,714.25,667.5,0.0971745970390871,659,0.544579363442678,879,-0.0347536917020524,643,-0.0389552019393848,676
"685","B","B2M","NK","HLA-F",1,611.75,693.5,0.0968474239498792,660,0.905236608582442,92,-0.103242574940377,727,-0.507434488676368,968
"686","NK","CD2","B","CD53",1,591.5,677.5,0.0963172969612862,663,0.842304391357696,283,-0.0648605027456542,692,-0.0930880345710056,728
"687","CD8 T","ADRB2","NK","CXCR4",1,732.75,740,0.0952174478063815,670,0.673967918951281,704,-0.146611445585649,776,-0.15490406814611,781
"688","NK","GRN","CD8 T","TNFRSF1A",1,721.5,669.5,0.0949583530812292,672,0.479355871351738,954,-0.0034056974030907,593,-0.0322104807496962,667
"689","CD8 T","MIF","B","CXCR4",1,598,703,0.0947497740535859,673,0.854173270847908,242,-0.119344003779731,744,-0.0984494887165529,733
"690","NK","PRNP","NK","TNFRSF25",1,719.25,668.5,0.0942373251328416,675,0.536779605539879,890,-0.0386052190594443,650,-0.0250101523227738,662
"691","B","CD47","B","HLA-C",1,626,704.5,0.0937928511332966,676,0.884069510487503,147,-0.106150746192804,733,-0.453995934489165,948
"692","CD8 T","ITGB1BP1","B","ITGB1",1,747.25,675,0.0937016193060562,677,0.466546075719474,966,-0.0591093434704559,673,-0.0367569492467908,673
"693","NK","SELPLG","CD8 T","SELL",1,716.75,730.5,0.0932670066201844,678,0.73539738407827,587,-0.198143982064162,819,-0.155754774694425,783
"694","CD8 T","SELL","NK","SELPLG",1,716.75,730.5,0.0932670066201844,678,0.73539738407827,587,-0.198143982064162,819,-0.155754774694425,783
"695","CD8 T","CALR","NK","HLA-F",1,633.25,672.5,0.0930314265174236,680,0.78923978272883,472,-0.0530101002948154,665,-0.0763077512613926,716
"696","CD8 T","ITGA4","NK","CD82",1,712.25,670,0.0926746221999624,682,0.547513154636829,876,-0.0279387854415383,633,-0.0209135337698331,658
"697","NK","CD2","CD8 T","CD53",1,616,703.5,0.0924292126680418,685,0.839548481537149,297,-0.0959642237612836,722,-0.130467370894184,760
"698","NK","HLA-DRA","B","CD82",1,659.75,654,0.0922962893509584,687,0.777843448024641,494,-0.227016128414355,837,0.00377288400679249,621
"699","NK","CXCR4","CD8 T","CCR7",1,726.5,721.5,0.0921930738660796,688,0.693725625929615,678,-0.129880363417732,755,-0.156277170440262,785
"700","CD8 T","GNAS","CD8 T","ADRB2",1,746,721.5,0.0915129039780788,692,0.568487217056863,849,-0.0944872623722832,720,-0.0859461848225248,723
"701","NK","SELPLG","B","ITGB2",1,716.5,741,0.0909531856729947,696,0.739748291918963,572,-0.193625713958086,812,-0.156910508557398,786
"702","CD8 T","TIMP1","CD8 T","CD63",1,702.5,717.5,0.0903799590622566,698,0.722682538992623,606,-0.139831780003877,769,-0.104314410435448,737
"703","B","CD53","NK","CD37",1,598.5,734.5,0.0903679301447565,699,0.890747598299722,130,-0.140666475575976,770,-0.170542626178391,795
"704","B","BAG6","B","NCR3",1,710,725,0.0893655665391381,701,0.625403774110447,780,-0.125424662540297,749,0.0102005209219078,610
"705","NK","ICAM2","CD8 T","ITGB2",1,666.75,716.5,0.0890038438470598,702,0.781576189253981,488,-0.105078911379972,731,-0.116801856289041,746
"706","CD8 T","ITGB2","NK","ICAM2",1,666.75,716.5,0.0890038438470598,702,0.781576189253981,488,-0.105078911379972,731,-0.116801856289041,746
"707","B","CD59","NK","CD2",1,697.75,698.5,0.0887490421400788,704,0.651567515866416,734,-0.0493519274190334,660,-0.0522050506123819,693
"708","CD8 T","HLA-A","CD8 T","APLP2",1,577.25,577.5,0.0885495367711013,706,0.796832395313413,448,-0.0206762972991848,621,0.0716396486995654,534
"709","B","CD99","NK","PILRB",1,739.5,754,0.0881856263602737,707,0.72050503054847,609,-0.186536780212674,801,-0.250815429106456,841
"710","CD8 T","HLA-DQA1","CD8 T","LAG3",1,600.5,648.5,0.0878867905091591,708,0.676005415998734,702,-0.003557835051332,595,0.151260667727216,397
"711","NK","HLA-A","NK","CD3G",1,500,479.5,0.0878590867544129,709,0.8149535519937,388,0.0103026465934957,571,0.201828165277166,332
"712","CD8 T","HLA-DRB1","B","CD81",1,735.5,735.5,0.0875030293085371,710,0.713035875209103,626,-0.246149674809721,845,-0.131184175908238,761
"713","B","TYROBP","NK","KLRD1",1,533.5,494,0.0873556450305051,711,0.767097771843917,524,0.0693244174168094,464,0.121176452343538,435
"714","B","MIF","B","CD44",1,672.5,732.5,0.0872843247040602,712,0.795111836647869,452,-0.14382224912922,773,-0.121154585452287,753
"715","CD8 T","S100A9","B","ITGB2",1,720,752,0.0872510900070068,713,0.743277534625901,568,-0.191114491797327,808,-0.165653735878971,791
"716","CD8 T","ITGB2","CD8 T","ICAM3",1,644.25,738,0.0868485726437582,714,0.829085072415167,338,-0.136306367206349,763,-0.131585578775833,762
"717","CD8 T","ICAM3","CD8 T","ITGB2",1,644.25,738,0.0868485726437582,714,0.829085072415167,338,-0.136306367206349,763,-0.131585578775833,762
"718","CD8 T","CD53","NK","CD37",1,616.5,754,0.0867200066575551,716,0.888726447491673,139,-0.171770196591606,792,-0.207921962501569,819
"719","NK","B2M","NK","CD3G",1,455.25,437,0.0866281215274746,717,0.84281389365302,282,-0.00221781240297814,592,0.311105133847431,230
"720","B","B2M","CD8 T","KLRC1",1,668.75,728,0.0865877817244158,718,0.850184979040673,250,-0.112361173085949,738,-0.517531029939111,969
"721","NK","ICAM3","CD8 T","ITGB2",1,647.75,740,0.0862276795937931,719,0.828576125110144,346,-0.136070279678308,761,-0.134998332859334,765
"722","CD8 T","ITGB2","NK","ICAM3",1,647.75,740,0.0862276795937931,719,0.828576125110144,346,-0.136070279678308,761,-0.134998332859334,765
"723","NK","HLA-DRB1","B","CD19",1,746.75,719,0.0859575560987333,721,0.681530626276462,694,-0.253398816011666,855,-0.0765107428076438,717
"724","CD8 T","HLA-DRB1","NK","CD53",1,584,675,0.085862457975443,722,0.868895501729696,197,-0.165821370153165,789,0.00195481064035519,628
"725","CD8 T","GRN","CD8 T","TNFRSF1B",1,701.75,682,0.0851601388767159,723,0.556383786953904,863,0.00543728229878085,580,-0.0099059979394833,641
"726","B","CD81","CD8 T","CD37",1,747.25,783.5,0.0850546777003732,724,0.746036832530839,564,-0.260018401787862,858,-0.251994787807746,843
"727","CD8 T","HLA-A","NK","CD3G",1,573.25,583,0.0847236139564366,725,0.812197752410316,402,-0.0239051326871849,625,0.0664096049066552,541
"728","NK","CD2","NK","CD48",1,664.25,752,0.0845880269830131,726,0.826305293665885,356,-0.14972614476387,778,-0.172362913615518,797
"729","NK","CD48","NK","CD2",1,664.25,752,0.0845880269830131,726,0.826305293665885,356,-0.14972614476387,778,-0.172362913615518,797
"730","CD8 T","IFNG","NK","IFNGR1",1,755.25,705.5,0.0845226615798031,728,0.483425219459622,948,-0.0518062738779002,662,-0.0475888992844179,683
"731","B","TNFRSF14","NK","TRAF5",1,728.75,710,0.0843433252856491,729,0.572818343412581,839,-0.0434445793429988,656,-0.0498397883612621,691
"732","B","ITGB1BP1","CD8 T","ITGB7",1,730.75,715.5,0.084336857991661,730,0.607974102305468,803,-0.0635804953348616,689,-0.063523698670841,701
"733","B","B2M","B","CD3G",1,683,734,0.0842710532581933,731,0.840977959641924,293,-0.112261629115247,737,-0.520491397388395,971
"734","B","MIF","B","CXCR4",1,647.75,760,0.0842500894180465,732,0.846705239533711,269,-0.186835242992416,802,-0.160947457624246,788
"735","CD8 T","HLA-DRB1","CD8 T","CD81",1,751.5,752.5,0.0835524654539732,733,0.708286228528522,638,-0.269855468080433,863,-0.141967495320693,772
"736","CD8 T","B2M","NK","CD3G",1,553.25,591.5,0.0834859106305866,734,0.840351048565633,296,-0.0322237632779394,640,0.0662627514861233,543
"737","NK","CD53","CD8 T","CD37",1,606.25,742.5,0.0834600098690599,735,0.88681767180763,143,-0.179690097131307,797,-0.118855801259153,750
"738","CD8 T","SELPLG","CD8 T","ITGB2",1,708.25,739,0.0833758385300308,736,0.7312880664043,596,-0.116442902510506,742,-0.130159528243129,759
"739","B","HLA-E","CD8 T","KLRC1",1,694,743.5,0.0832790467292425,737,0.799214745397518,443,-0.127123770230785,750,-0.261757268333739,846
"740","CD8 T","ADAM10","NK","CD44",1,776.75,754.5,0.0832163154039145,738,0.5585965492461,860,-0.13146095333862,757,-0.119986471754293,752
"741","B","CD99","B","CD81",1,755,781.5,0.0828477713591947,739,0.720826111026391,607,-0.205694269934448,824,-0.263707711632556,850
"742","CD8 T","CD47","NK","HLA-C",1,468.5,483.5,0.0826926821781968,740,0.87745701956567,167,-0.0670416752017784,696,0.274529368801463,271
"743","B","S100A9","CD8 T","ITGB2",1,711,750.5,0.0826730573737488,741,0.738101777627351,579,-0.132776128875085,760,-0.13306111993236,764
"744","B","LGALS1","CD8 T","ITGB1",1,784.75,776.5,0.0826446361721081,742,0.630532431197227,771,-0.245051051146236,844,-0.155657856890926,782
"745","CD8 T","TGFB1","CD8 T","ITGB1",1,787.5,761.5,0.0824081465046202,743,0.534035259771156,895,-0.150274415727088,780,-0.0984399399935378,732
"746","CD8 T","HLA-C","NK","CD3G",1,613.25,661,0.0823808039748739,744,0.815059799862214,387,-0.0431133112210644,654,-0.0322357816553637,668
"747","B","ITGA4","NK","CD82",1,746.25,719.5,0.082305053907745,745,0.532777106275381,900,-0.0373714479547238,646,-0.0522611988967141,694
"748","NK","ITGB1BP1","CD8 T","ITGB7",1,747.25,735.5,0.0821408359263771,746,0.604825495631513,806,-0.102533715414116,725,-0.0706146600287106,712
"749","NK","MIF","NK","CD44",1,640.25,673.5,0.0819293230914771,747,0.78990643624761,467,-0.060760687195182,682,-0.0276587895605304,665
"750","CD8 T","MIF","CD8 T","CD74",1,650.5,795.5,0.0818201384787475,748,0.886444928937071,144,-0.243338854727163,843,-0.280562449602821,867
"751","CD8 T","ADRB2","NK","PRNP",1,782.5,728,0.0817784580522164,749,0.459093043329175,970,-0.0796882855608922,707,-0.0651941763320008,704
"752","CD8 T","HLA-B","NK","CD3G",1,638.25,682,0.0817596282506037,750,0.800391307275718,439,-0.0530981952412102,666,-0.0614020591685511,698
"753","B","HLA-B","B","CD3G",1,718.25,752.5,0.0815641173572562,751,0.800199987530136,440,-0.128715302720528,754,-0.400758806894866,928
"754","B","HLA-A","B","CD3G",1,714.75,755.5,0.0815242885922472,752,0.809244351632573,415,-0.132507234696811,759,-0.411361282238662,933
"755","B","IL2RG","CD8 T","IL2RB",1,704.5,767,0.08145865139773,753,0.785467543503186,481,-0.156822583490485,781,-0.181448523435947,803
"756","CD8 T","IL2RB","B","IL2RG",1,704.5,767,0.08145865139773,753,0.785467543503186,481,-0.156822583490485,781,-0.181448523435947,803
"757","B","HLA-C","B","CD3G",1,717.25,760,0.0814102803510771,755,0.814164946264649,394,-0.136858605232827,765,-0.467668122136021,955
"758","CD8 T","CD81","CD8 T","CD37",1,760,802,0.0812146513831142,756,0.741635480216421,569,-0.283724195058574,867,-0.262778107220201,848
"759","NK","HLA-DRA","NK","CD63",1,512.25,524.5,0.0797150440336169,757,0.853847383267601,243,-0.0288404662384293,634,0.13835848985803,415
"760","NK","HLA-B","NK","CD8A",1,489.25,462.5,0.0793884054934281,758,0.843794435464059,281,-0.0351524786670515,644,0.27102747135997,274
"761","NK","IL10RB","B","IL10RA",1,790.75,757.5,0.0791590123904898,759,0.457691203955602,971,-0.130771316860983,756,-0.0392688116267876,677
"762","B","CD99","CD8 T","CD81",1,770.25,799.5,0.079107381871549,760,0.716154075200389,620,-0.22940006320516,839,-0.274491031045011,862
"763","CD8 T","ITGB2","CD8 T","ICAM2",1,709.75,769.5,0.0787608290622204,762,0.7709606453919,513,-0.163849202392154,787,-0.151630300629264,777
"764","CD8 T","ICAM2","CD8 T","ITGB2",1,709.75,769.5,0.0787608290622204,762,0.7709606453919,513,-0.163849202392154,787,-0.151630300629264,777
"765","NK","HLA-B","CD8 T","KLRD1",1,488.5,460,0.0786441606489204,764,0.845823874921538,270,-0.0335651430550992,641,0.262260618080228,279
"766","CD8 T","CD74","B","CXCR4",1,660,822.5,0.0781352869579125,766,0.898876449535141,112,-0.316554838070029,879,-0.313321723651373,883
"767","NK","HLA-E","NK","CD8A",1,577.25,608,0.0774636888437314,767,0.832149708231297,326,-0.0566178091452377,672,0.0649797324544274,544
"768","NK","CD59","NK","CD2",1,733.5,736,0.0774586107080648,768,0.635966986805851,759,-0.0657880892774091,694,-0.0727626435436774,713
"769","CD8 T","TGFB1","CD8 T","CXCR4",1,576.5,532,0.0773954297387136,769,0.789054165272824,473,0.028958220277784,534,0.0734739760510511,530
"770","NK","TIMP1","CD8 T","CD63",1,746.75,774.5,0.0770922001988486,770,0.706469172341451,643,-0.17365601893304,795,-0.152087896788033,779
"771","B","TGFB1","B","CXCR4",1,704.75,773.5,0.0769742026402915,771,0.78859962152013,474,-0.180480083642059,798,-0.147603418334454,776
"772","NK","HLA-A","NK","CD8A",1,527.25,539,0.076827867304275,772,0.84917572019801,259,-0.0620214464793812,685,0.153818282628561,393
"773","NK","HLA-E","CD8 T","KLRD1",1,578.75,613,0.0767374876976047,773,0.834300727904285,316,-0.0550304735332854,667,0.0562128791746851,559
"774","CD8 T","KLRD1","NK","HLA-E",1,578.75,613,0.0767374876976047,773,0.834300727904285,316,-0.0550304735332854,667,0.0562128791746851,559
"775","CD8 T","MIF","NK","CXCR4",1,673.25,789,0.0767341727659604,775,0.840542324747304,295,-0.187099821643114,803,-0.213795204254722,820
"776","B","HLA-A","CD8 T","APLP2",1,743.25,774,0.076579084730916,776,0.784822450509259,485,-0.141704992407192,772,-0.423017039158423,940
"777","NK","HLA-A","CD8 T","KLRD1",1,528.75,544.5,0.0761076268132317,777,0.851147578883542,249,-0.0604341108674289,679,0.145051429348818,410
"778","CD8 T","MIF","NK","CD74",1,671.25,817.5,0.0759487478590682,778,0.882642844561539,151,-0.255519977367623,857,-0.343318316400017,899
"779","B","B2M","NK","CD3G",1,704.75,763,0.0757390327857584,779,0.833709706789921,319,-0.124688222213628,747,-0.537377198101066,974
"780","B","CALR","B","HLA-F",1,712.5,777.5,0.0754938098625539,780,0.771342236766389,511,-0.160154431071243,784,-0.146289907016556,775
"781","CD8 T","CD47","CD8 T","HLA-C",1,621.25,759.5,0.0754369941110014,781,0.872433594466536,185,-0.144875483490445,774,-0.114486804590448,745
"782","NK","B2M","CD8 T","KLRD1",1,486,493,0.0750413074879038,782,0.874398452848506,176,-0.0729545698639027,701,0.254328397919084,285
"783","NK","HLA-DRB1","B","CD82",1,718,727,0.0743546200943236,783,0.733112520506641,591,-0.209445458682766,827,-0.0349378193719865,671
"784","CD8 T","HLA-A","NK","CD8A",1,595.25,664.5,0.0740860713562653,784,0.846833786849073,268,-0.0962292257600617,723,0.0183997222580499,606
"785","CD8 T","HLA-E","NK","CD8A",1,635.5,706,0.0738223334246161,785,0.828760195819889,345,-0.106190902893488,734,-0.0394053740234571,678
"786","NK","CD3D","CD8 T","CD3E",1,534,476.5,0.0737875326330652,786,0.813406223001634,397,0.0377159746996144,521,0.125507134461641,432
"787","CD8 T","HLA-A","CD8 T","KLRD1",1,595.5,666.5,0.0733915344611855,787,0.848830813086794,262,-0.0946418901481094,721,0.00963286897830767,612
"788","B","HLA-B","NK","CD3G",1,739.75,779.5,0.0733061605357598,788,0.791529955254068,463,-0.141141895818909,771,-0.417644607607537,937
"789","B","HLA-A","NK","CD3G",1,735,782,0.0732703642329701,789,0.800869120462477,435,-0.144933827795192,775,-0.428247082951333,941
"790","B","HLA-C","NK","CD3G",1,738,783.5,0.0731678987530457,790,0.805953952637058,424,-0.149285198331208,777,-0.484553922848692,961
"791","CD8 T","HLA-E","CD8 T","KLRD1",1,633.5,706,0.0731302690013629,791,0.830945828086989,331,-0.104603567281536,728,-0.0481722273031993,684
"792","CD8 T","KLRD1","CD8 T","HLA-E",1,633.5,706,0.0731302690013629,791,0.830945828086989,331,-0.104603567281536,728,-0.0481722273031993,684
"793","B","PTPRC","CD8 T","CD247",1,701,801.5,0.0729424667083677,793,0.819341565130204,375,-0.191277871540317,810,-0.218085152719296,826
"794","B","CALR","CD8 T","HLA-F",1,723.5,790,0.0729175880673677,794,0.768265910803669,520,-0.171403444344947,791,-0.160973641251597,789
"795","B","MIF","CD8 T","CD74",1,682.25,836,0.0727532498297344,795,0.880398173351262,159,-0.310830093939848,877,-0.343060418510515,898
"796","NK","CD74","B","CXCR4",1,680,843.5,0.0725283202692678,796,0.895441504893668,120,-0.328735960710488,891,-0.376077590448569,913
"797","CD8 T","IFNAR1","B","IFNGR1",1,791.25,748.5,0.0724533946887647,797,0.434281888973241,981,-0.0626986206977354,687,-0.0632544123759361,700
"798","B","ITGB1BP1","B","ITGB2",1,774.25,815.5,0.0724385341954887,798,0.713222252731507,625,-0.236597712184831,841,-0.226091246064348,833
"799","CD8 T","B2M","CD8 T","KLRD1",1,581.25,670,0.0723193782812267,799,0.872355535936838,186,-0.102960520738864,726,0.00948601555777573,614
"800","CD8 T","HLA-C","NK","CD8A",1,629,729.5,0.0720374147968618,800,0.849265953110063,257,-0.115437404293941,741,-0.0802456643039689,718
"801","CD8 T","HLA-B","NK","CD8A",1,649,744.5,0.0714942312983778,801,0.8367671683255,306,-0.125422288314087,748,-0.109411941817156,741
"802","B","ITGB2","B","ICAM2",1,753,815,0.0712229823792638,802,0.761957830326967,536,-0.247073958772197,846,-0.220068538885231,828
"803","B","ICAM2","B","ITGB2",1,753,815,0.0712229823792638,802,0.761957830326967,536,-0.247073958772197,846,-0.220068538885231,828
"804","NK","FAM3C","CD8 T","LAMP1",1,767.5,762,0.0712093611905889,804,0.559812515207165,858,-0.0629327287195071,688,-0.0830422260212163,720
"805","CD8 T","HLA-B","CD8 T","KLRD1",1,650.25,747.5,0.0708239922033217,805,0.838870472490794,301,-0.123834952702135,746,-0.118178795096899,749
"806","B","SELL","B","SELPLG",1,709.5,695.5,0.070744150698841,806,0.707647038830326,641,-0.0608614738554951,683,-0.0690842778047416,708
"807","B","SELPLG","B","SELL",1,709.5,695.5,0.070744150698841,806,0.707647038830326,641,-0.0608614738554951,683,-0.0690842778047416,708
"808","NK","ITGB1BP1","B","ITGB2",1,785.5,821,0.0705523290029044,808,0.710516468502286,635,-0.275550932264085,865,-0.233182207422217,834
"809","CD8 T","TIMP1","B","CD63",1,779.25,801.5,0.0698087473421575,809,0.696074799321167,674,-0.231451874020922,840,-0.167620595827233,794
"810","B","TNFRSF1B","CD8 T","TNFRSF1A",1,801.5,772.5,0.0697324035252631,810,0.480608413737575,951,-0.0857465552878237,710,-0.10083776544151,735
"811","CD8 T","TNFRSF1A","B","TNFRSF1B",1,801.5,772.5,0.0697324035252631,810,0.480608413737575,951,-0.0857465552878237,710,-0.10083776544151,735
"812","CD8 T","HLA-DRA","B","CD37",1,555.75,627,0.0695558461900062,812,0.880834999539552,157,-0.173418195126424,794,0.108244039488358,460
"813","NK","CD8A","NK","LAT",1,755,747.5,0.0687834676623772,813,0.6680052854708,712,-0.127128236361922,751,-0.114425115008418,744
"814","B","SELPLG","B","ITGAM",1,804.25,769,0.0687605704736743,814,0.441470914161369,979,-0.0702377536236758,700,-0.0887555603131294,724
"815","B","MIF","NK","CXCR4",1,715,835.5,0.0682308847860236,815,0.832513106628476,323,-0.254591060855799,856,-0.276293173162415,866
"816","CD8 T","HLA-DRB1","B","CD53",1,693.5,826.5,0.0682073379204907,816,0.855218452205199,238,-0.320746938972175,883,-0.23772959333245,837
"817","B","LGALS1","B","ITGB1",1,824.25,815.5,0.06815816566488,817,0.60781625293827,804,-0.267378961574985,862,-0.197478176695553,814
"818","B","CALR","NK","HLA-F",1,746.5,813,0.0680491486552831,818,0.762057966492447,535,-0.20715588675322,825,-0.188722366380787,808
"819","CD8 T","TGFB1","B","ITGB1",1,826.25,806,0.0679631293905221,819,0.509996773324355,925,-0.172602326155836,793,-0.140260259798165,768
"820","B","ITGB2","B","ICAM3",1,727,825,0.06756608994076,820,0.810555993431426,410,-0.24708941642485,848,-0.221916784168369,830
"821","B","ICAM3","B","ITGB2",1,727,825,0.06756608994076,820,0.810555993431426,410,-0.24708941642485,848,-0.221916784168369,830
"822","CD8 T","GRN","NK","TNFRSF1B",1,792.5,771.5,0.0675598043191187,822,0.527656338127166,910,-0.0907502499988361,717,-0.0835806283051353,721
"823","B","MIF","NK","CD74",1,702,853.5,0.0675324966442282,823,0.87642185430584,169,-0.323011216580308,884,-0.405816285307711,932
"824","CD8 T","CD47","B","HLA-C",1,715,838,0.0670006370541288,824,0.865687132327988,205,-0.251047370600589,852,-0.566804945783776,979
"825","B","ADAM10","NK","CD44",1,828,812,0.0668483725016571,825,0.531448413625409,901,-0.18506599424288,799,-0.157200426637612,787
"826","B","LGALS1","NK","PTPRC",1,692,782,0.066389168784208,826,0.819082629674179,378,-0.191248879519509,809,-0.123831581595817,755
"827","B","CD53","CD8 T","CD37",1,701,860.5,0.0662988834726181,827,0.874740763947396,175,-0.334615665950316,894,-0.358540205231957,908
"828","NK","HLA-DRB5","CD8 T","LAG3",1,673.75,683,0.065941156598028,828,0.64944703809879,739,-0.0243453413426955,627,0.0852161699520296,501
"829","B","LGALS1","CD8 T","PTPRC",1,695.25,786.5,0.0659234776165079,829,0.818560481235685,379,-0.195315504969944,815,-0.128996306476643,758
"830","B","B2M","CD8 T","KLRD1",1,708.25,823,0.0656086724252696,830,0.86683459473956,201,-0.195424979674553,816,-0.594153934029413,986
"831","CD8 T","HLA-DRB1","CD8 T","CD53",1,710.75,847.5,0.0654539811754477,831,0.852648748820674,247,-0.351850659987805,901,-0.275108929655628,864
"832","NK","CCL5","B","CXCR3",1,678.25,644.5,0.0642051558015187,832,0.732411887107032,592,-0.0292641292920909,635,-0.0190722100757391,654
"833","B","HLA-B","NK","CD8A",1,738.75,832.5,0.0641021456320152,833,0.829176020783104,337,-0.213465988891786,832,-0.465654490256142,953
"834","B","HLA-A","NK","CD8A",1,732.25,834,0.0640708437632809,834,0.837175620506665,304,-0.217257920868069,834,-0.476256965599938,957
"835","B","HLA-C","NK","CD8A",1,732.25,835,0.0639812434204398,835,0.841516822724441,287,-0.221609291404085,835,-0.532563805497297,972
"836","B","FAM3C","B","LAMP1",1,813.25,810.5,0.0638715301559788,836,0.546372825498737,878,-0.161486523850907,785,-0.122587438907179,754
"837","CD8 T","HLA-DRB1","NK","CD37",1,706,848.5,0.0638478633357219,837,0.860920441014098,216,-0.377763271164093,911,-0.27340217441109,860
"838","CD8 T","MIF","NK","CD44",1,745.25,812,0.0637320691600943,838,0.768307144891983,519,-0.196970744379234,817,-0.188692080470225,807
"839","B","HLA-E","NK","CD8A",1,734.5,834.5,0.0636987601554737,839,0.818039024995443,381,-0.211774912431341,830,-0.329613319144299,888
"840","CD8 T","CD53","CD8 T","CD37",1,714,872.5,0.0636225661794414,840,0.872465887384697,184,-0.365719386965946,905,-0.395919541555135,927
"841","CD8 T","ITGB1BP1","CD8 T","ITGB2",1,778.75,806,0.0635229434618916,841,0.699604860127025,662,-0.190603131731255,807,-0.181614878305763,805
"842","B","HLA-B","CD8 T","KLRD1",1,739.5,836.5,0.0635012053421581,842,0.831357425630467,329,-0.211878653279834,831,-0.474421343535884,956
"843","B","HLA-A","CD8 T","KLRD1",1,734,838,0.0634701969199829,843,0.839274672559611,298,-0.215670585256117,833,-0.485023818879681,962
"844","CD8 T","CD74","NK","CXCR4",1,709.75,880,0.0632787430728384,844,0.888880479237845,137,-0.384310655933412,916,-0.428667439189542,942
"845","B","HLA-E","CD8 T","KLRD1",1,733.5,836.5,0.0631016014954326,845,0.820331831888797,367,-0.210187576819389,828,-0.338380172424041,894
"846","CD8 T","KLRD1","B","HLA-E",1,733.5,836.5,0.0631016014954326,845,0.820331831888797,367,-0.210187576819389,828,-0.338380172424041,894
"847","CD8 T","GRN","CD8 T","TNFRSF1A",1,816.5,790.5,0.0630991978787192,847,0.428741252127969,983,-0.0732371223921322,702,-0.0993969985511948,734
"848","NK","GRN","B","TNFRSF1B",1,819,802,0.0629464357424726,848,0.518834546576457,919,-0.128034311678067,753,-0.124109035358684,756
"849","NK","HLA-DQB1","CD8 T","LAG3",1,657.75,679,0.062884688275167,849,0.624074216023957,783,0.00904539843251828,575,0.131618526264831,424
"850","CD8 T","ITGB1BP1","B","ITGB7",1,800.25,799.5,0.062446048239224,850,0.57164022161516,842,-0.127283430973079,752,-0.12819093261098,757
"851","B","TGFB1","NK","CXCR4",1,766.5,849.5,0.0623384258476618,851,0.77048622403464,516,-0.248235901505442,850,-0.262949133872623,849
"852","B","GNAS","CD8 T","PTGDR",1,739.75,726,0.0620563436527279,852,0.628529340837688,777,-0.0433688188212795,655,-0.038008005600714,675
"853","NK","S100A9","CD8 T","ITGB2",1,780.5,816,0.0618110387675538,853,0.709038705098842,637,-0.200944076287376,822,-0.189785839992206,810
"854","B","ITGB2","NK","ICAM2",1,783.75,853.5,0.0612769693243055,854,0.748049710525832,558,-0.292760437000069,870,-0.269189492277834,853
"855","NK","ICAM2","B","ITGB2",1,783.75,853.5,0.0612769693243055,854,0.748049710525832,558,-0.292760437000069,870,-0.269189492277834,853
"856","B","ANXA1","B","FPR1",1,908.75,910,0.0611087309336431,856,0.506836102749722,929,-0.508357858705716,959,-0.334528508914034,891
"857","NK","HLA-DRA","B","CD37",1,589.25,661,0.0606282381837649,857,0.8734348806797,178,-0.19133047656569,811,0.0815671057665118,511
"858","NK","HLA-B","B","CD3D",1,571.5,619,0.0599438183161416,858,0.870765779907186,190,-0.250401994393591,851,0.158168158453583,387
"859","B","ITGB2","CD8 T","ICAM3",1,763.25,865.5,0.0597931178219231,859,0.800994097358458,433,-0.323987892826447,889,-0.283973214764626,872
"860","CD8 T","ICAM3","B","ITGB2",1,763.25,865.5,0.0597931178219231,859,0.800994097358458,433,-0.323987892826447,889,-0.283973214764626,872
"861","NK","HLA-C","B","CD3D",1,553.5,596,0.0596249663051531,861,0.880353568104144,161,-0.252853111731814,853,0.195911196181556,339
"862","NK","TIMP1","B","CD63",1,810.25,841.5,0.0595453901680277,862,0.678996791532623,696,-0.265276112950085,860,-0.215394082179818,823
"863","B","ITGB2","NK","ICAM3",1,765.75,870,0.0593656481449756,863,0.800421637305175,437,-0.323751805298405,886,-0.287385968848126,877
"864","NK","ICAM3","B","ITGB2",1,765.75,870,0.0593656481449756,863,0.800421637305175,437,-0.323751805298405,886,-0.287385968848126,877
"865","CD8 T","SELL","CD8 T","SELPLG",1,824.25,867,0.0588625202131406,865,0.68827153829062,688,-0.30864269623668,875,-0.281391430368948,869
"866","CD8 T","SELPLG","CD8 T","SELL",1,824.25,867,0.0588625202131406,865,0.68827153829062,688,-0.30864269623668,875,-0.281391430368948,869
