"","source","ligand","target","receptor","aggregate_rank","mean_rank","median_rank","natmi.edge_specificity","natmi.rank","sca.LRscore","sca.rank","logfc.logfc_comb","logfc.rank","connectome.weight_sc","connectome.rank"
"93","B","GNAI2","B","FPR1",1,90,79,0.222323111512493,35,0.516802730070647,167,0.0553320069388496,85,0.102720509080689,73
"94","B","TGFB1","NK","TGFBR1",1,84.25,81,0.217514444680576,38,0.610581791986968,137,0.0492951586902574,86,0.0947079777414095,76
"95","B","TGFB1","NK","TGFBR3",1,92.75,89,0.199048463342506,47,0.584853675201545,146,0.0238169553540524,94,0.0771277595658827,84
"96","B","MFNG","NK","NOTCH1",1,96.5,89.5,0.184061619765235,51,0.552688062145979,156,0.0362983992002711,91,0.0750183365837668,88
"97","CD8 T","GNAI2","B","FPR1",1,112.75,108.5,0.166828950665553,61,0.480922982088763,173,-0.0197861017817755,113,0.0300424153381994,104
"98","NK","MFNG","NK","NOTCH1",1,105.25,99.5,0.165912450275377,62,0.539823565276008,160,0.0140225078223718,100,0.0448743130801137,99
"99","CD8 T","GNAI2","NK","ADCY7",1,89.5,79.5,0.164382907365787,63,0.614047218390309,136,0.0701212981973675,80,0.0886025838234982,79
"100","B","TGFB1","CD8 T","TGFBR2",1,103.5,104,0.158294839158179,67,0.597848216106669,139,-0.000248717698291878,108,0.0390182879077208,100
"101","B","PTDSS1","B","JMJD6",1,96,79.5,0.156892328495968,71,0.5549550498887,154,0.0911624018229777,72,0.0752237640006154,87
"102","NK","ICAM2","CD8 T","ITGAL",1,91,83,0.153987747505017,74,0.631747704992432,124,0.0853333472651026,75,0.0700219302159873,91
"103","NK","ICAM2","NK","ITGAL",1,93.5,86.5,0.1524492275516,76,0.630578902296733,125,0.0698459498464067,81,0.0674420357610884,92
"104","NK","PTDSS1","B","JMJD6",1,102.5,88,0.151808421021461,77,0.550883644494435,157,0.0649115920470799,83,0.0671991396097144,93
"105","B","B2M","CD8 T","CD3G",1,91.5,91.5,0.148056168094738,79,0.875151857600892,16,0.0050002541698029,104,-0.394253686046224,167
"106","CD8 T","TGFB1","NK","TGFBR1",1,117.5,117,0.14440052196696,83,0.560926042739246,153,-0.0627938492097313,124,0.00362651244108805,110
"107","NK","LRPAP1","NK","SORL1",1,97,90,0.140118517193624,85,0.623990529914915,129,0.0740715774591118,79,0.06091085133553,95
"108","NK","LTB","B","CD40",1,92.75,96,0.139284473532246,87,0.80433642120776,53,-0.069103467923754,126,0.0176072903243469,105
"109","CD8 T","ICAM2","CD8 T","ITGAL",1,105.5,98.5,0.136266054753316,91,0.617414853686047,134,0.017845011037022,96,0.0351934858757651,101
"110","CD8 T","ICAM2","NK","ITGAL",1,108.75,104,0.134904595496926,92,0.616228194580752,135,0.00235761361832607,106,0.0326135914208662,102
"111","CD8 T","LRPAP1","NK","SORL1",1,103,95.5,0.134565213634993,93,0.619234662069071,133,0.0401650289962125,88,0.0480257561317747,98
"112","CD8 T","TGFB1","NK","TGFBR3",1,126,124,0.132141578209155,94,0.534418836511275,162,-0.0882720525459362,132,-0.0139537057344388,116
"113","B","LRPAP1","CD8 T","SORL1",1,109.25,101.5,0.120761213259247,96,0.606395097786153,138,0.017739403990699,97,0.0156702583999716,106
"114","B","GNAI2","NK","CXCR3",1,109.25,104.5,0.117687949933341,98,0.62347790889845,130,0.00711861472368713,102,0.0103658819403279,107
"115","CD8 T","GNAI2","CD8 T","CXCR3",1,109,107,0.113532820469311,103,0.619249576313602,132,0.0376856175963401,90,0.00295980307873508,111
"116","CD8 T","PTDSS1","NK","JMJD6",1,119.5,103.5,0.112629554888942,104,0.513742544820474,168,0.00520443680616955,103,0.0318405188564477,103
"117","NK","LTB","NK","TNFRSF1A",1,124.25,128.5,0.107080780623247,108,0.739651216021976,81,-0.281970537760952,159,-0.19788777853367,149
"118","CD8 T","TGFB1","CD8 T","TGFBR2",1,133,131.5,0.105086618190733,110,0.547771365595473,159,-0.112337725598281,139,-0.0520631773926006,124
"119","B","LRPAP1","NK","SORL1",1,122.75,118.5,0.104560797359931,111,0.589079383338767,143,-0.0427797918002661,116,-0.0215922210156165,121
"120","B","ICAM2","CD8 T","ITGB2",1,107,119.5,0.103450272947678,112,0.794142889509624,59,-0.069690810412094,127,-0.0676809028964384,130
"121","CD8 T","PRSS23","CD8 T","TMEM222",1,128.25,114,0.0981872868600524,114,0.466428822491191,175,-0.00879198065760281,110,-0.00649695362174695,114
"122","B","PKM","B","CD44",1,112.5,125,0.0926361435107087,118,0.76993793569101,67,-0.0909818135255114,133,-0.0696777271412026,132
"123","CD8 T","TIMP1","CD8 T","CD63",1,122.75,129,0.0903799590622566,120,0.722682538992623,89,-0.148945521821276,144,-0.104314410435448,138
"124","NK","VIM","CD8 T","CD44",1,113,133.5,0.0894177317482457,122,0.834598457704224,39,-0.158075166071989,145,-0.154950088472026,146
