"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.expr","receptor.expr","ligand.sum","receptor.sum","edge_specificity"
"112","NK","NK","IFNG","IFNG","IFNGR1_IFNGR2","IFNGR2",0.470846318282549,0.160541608425798,0.649301528450821,0.433472873820884,0.268570580793514
"113","NK","NK","CD48","CD48","CD244","CD244",1.2284932202849,0.387601899198962,4.50213612228954,0.426923892372515,0.247736260813902
"114","NK","NK","HLA-C","HLA-C","KIR2DL3","KIR2DL3",4.30320983709084,0.258151009290912,11.7154620395393,0.258151009290912,0.367310296646233
"115","NK","NK","HLA-E","HLA-E","KLRC1_KLRD1","KLRC1",3.0395118502117,0.642471081440022,8.43554965618277,0.893647392878193,0.259046569971877
"116","NK","NK","HLA-E","HLA-E","KLRC1","KLRC1",3.0395118502117,0.642471081440022,8.43554965618277,0.893647392878193,0.259046569971877
"117","NK","NK","HLA-E","HLA-E","KLRC2_KLRD1","KLRD1",3.0395118502117,0,8.43554965618277,0,0
"118","NK","NK","HLA-E","HLA-E","KLRC3_KLRD1","KLRD1",3.0395118502117,0,8.43554965618277,0,0
"119","NK","NK","ICAM2","ICAM2","ITGAL_ITGB2","ITGAL",0.459545030143938,0.251222995315255,1.40033817734311,0.540790813749418,0.1524492275516
"120","NK","NK","TGFB1","TGFB1","TGFBR1_TGFBR2","TGFBR1",0.931933919326705,0.234552940157019,1.6229445508379,0.275940460753103,0.488097893071809
"121","NK","NK","TGFB1","TGFB1","ACVR1_TGFBR1_TGFBR2","TGFBR1",0.931933919326705,0,1.6229445508379,0,0
"122","NK","NK","SELPLG","SELPLG","SELL","SELL",0.421189604392454,1.76184856458229,0.864692837398174,3.79505412507465,0.226134270722469
"123","NK","NK","HLA-B","HLA-B","KIR3DL2","KIR3DL2",3.60848931769051,0.182113235170343,9.77183363264043,0.221435228343895,0.303699554402686
"124","NK","NK","ITGB2","ITGB2","ICAM2","ICAM2",2.20648250147255,0.459545030143938,4.0705488221705,1.40033817734311,0.177886366427953
"125","NK","NK","MIF","MIF","CD74_CXCR2","CD74",1.31632677078381,0,3.25077398115297,0,0
"126","NK","NK","MIF","MIF","CD74_CXCR4","CXCR4",1.31632677078381,1.07522147794157,3.25077398115297,4.41371926420569,0.0986438839276859
"127","NK","NK","MIF","MIF","CD44_CD74","CD44",1.31632677078381,0.425514216912607,3.25077398115297,2.10305992165709,0.0819293230914771
"128","NK","NK","CLEC2B","CLEC2B","KLRB1","KLRB1",0.405087096934493,0.254202005013875,0.706502001564051,0.646220564567109,0.225545003587004
"129","NK","NK","CD69","CD69","KLRB1","KLRB1",1.06441671175688,0.254202005013875,2.77880948852945,0.646220564567109,0.150678437741271
"130","NK","NK","ICAM2","ICAM2","ITGAM_ITGB2","ITGAM",0.459545030143938,0.234815856249862,1.40033817734311,0.416354487632544,0.18507992482292
"131","NK","NK","LCK","LCK","CD8A_CD8B","CD8A",0.926794283637167,0.320410594798603,2.69122229984193,1.4903873250291,0.0740357522420501
"132","NK","NK","HLA-A","HLA-A","CD8A","CD8A",3.92010525050694,0.320410594798603,10.9694958864466,1.4903873250291,0.076827867304275
"133","NK","NK","HLA-B","HLA-B","CD8A","CD8A",3.60848931769051,0.320410594798603,9.77183363264043,1.4903873250291,0.0793884054934281
"134","NK","NK","HLA-C","HLA-C","CD8A","CD8A",4.30320983709084,0.320410594798603,11.7154620395393,1.4903873250291,0.0789661242065196
"135","NK","NK","HLA-E","HLA-E","CD8A","CD8A",3.0395118502117,0.320410594798603,8.43554965618277,1.4903873250291,0.0774636888437314
"136","NK","NK","HLA-F","HLA-F","CD8A","CD8A",0.711714099875384,0.320410594798603,2.2639228574605,1.4903873250291,0.0675852096309095
"137","NK","NK","HLA-F","HLA-F","KIR3DL2","KIR3DL2",0.711714099875384,0.182113235170343,2.2639228574605,0.221435228343895,0.2585465462059
