"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.log2FC","receptor.log2FC","logfc_comb"
"147","NK","CD8 T","ICAM2","ICAM2","ITGAM_ITGB2","ITGB2",-0.00301141686647277,-0.234993021704279,-0.119002219285376
"148","NK","CD8 T","TGFB1","TGFB1","TGFBR1_TGFBR2","TGFBR2",0.545839702033857,0.174370357368745,0.360105029701301
"149","NK","CD8 T","TGFB1","TGFB1","ACVR1B_TGFBR2","TGFBR2",0.545839702033857,0,0.272919851016929
"150","NK","CD8 T","TGFB1","TGFB1","ACVR1C_TGFBR2","TGFBR2",0.545839702033857,0,0.272919851016929
"151","NK","CD8 T","TGFB1","TGFB1","ACVR1_TGFBR1_TGFBR2","TGFBR2",0.545839702033857,0,0.272919851016929
"152","NK","CD8 T","SELPLG","SELPLG","SELL","SELL",0.210639195105781,-0.613602706848167,-0.201481755871193
"153","NK","CD8 T","ITGB2","ITGB2","ICAM2","ICAM2",0.735905006934892,-0.121479336971154,0.307212834981869
"154","NK","CD8 T","MIF","MIF","CD74_CXCR4","CD74",0.212123315675128,-0.41827415941864,-0.103075421871756
"155","NK","CD8 T","MIF","MIF","CD74_CXCR2","CD74",0.212123315675128,0,0.106061657837564
"156","NK","CD8 T","MIF","MIF","CD44_CD74","CD44",0.212123315675128,0.413037760730184,0.312580538202656
"157","NK","CD8 T","CD99","CD99","CD99L2","CD99L2",0.350054861631633,0.145527219373432,0.247791040502532
"158","NK","CD8 T","CLEC2B","CLEC2B","KLRB1","KLRB1",0.263732821398061,0.36677199220354,0.3152524068008
"159","NK","CD8 T","CD69","CD69","KLRB1","KLRB1",0.183533617113627,0.36677199220354,0.275152804658584
"160","NK","CD8 T","LCK","LCK","CD8A_CD8B","CD8B",-0.000389195762793837,0.719768231850325,0.359689518043766
"161","NK","CD8 T","HLA-A","HLA-A","CD8A","CD8A",0.112369680420122,0.8039295542968,0.458149617358461
"162","NK","CD8 T","HLA-B","HLA-B","CD8A","CD8A",0.166106448843927,0.8039295542968,0.485018001570364
"163","NK","CD8 T","HLA-C","HLA-C","CD8A","CD8A",0.160316777536743,0.8039295542968,0.482123165916772
