"","source","target","ligand.complex","ligand","receptor.complex","receptor","ligand.log2FC","receptor.log2FC","logfc_comb"
"396","CD8 T","NK","HLA-C","HLA-C","CD3D","CD3D",0.0109066247778435,-0.758938694520343,-0.37401603487125
"397","CD8 T","NK","HLA-B","HLA-B","CD3D","CD3D",-0.00874566475477145,-0.758938694520343,-0.383842179637557
"398","CD8 T","NK","B2M","B2M","KIR2DL3","KIR2DL3",0.0300432648042777,0.323653734191473,0.176848499497876
"399","CD8 T","NK","HLA-A","HLA-A","KIR2DL3","KIR2DL3",0.0522138813858155,0.323653734191473,0.187933807788644
"400","CD8 T","NK","HLA-B","HLA-B","KIR2DL3","KIR2DL3",-0.00874566475477145,0.323653734191473,0.157454034718351
"401","CD8 T","NK","ICAM2","ICAM2","ITGAL","ITGAL",-0.119069107979574,0.121137003844655,0.00103394793254026
"402","CD8 T","NK","B2M","B2M","CD247","CD247",0.0300432648042777,0.838642969055993,0.434343116930135
"403","CD8 T","NK","B2M","B2M","KLRD1","KLRD1",0.0300432648042777,0.948634123014576,0.489338693909427
"404","CD8 T","NK","HLA-B","HLA-B","KLRD1","KLRD1",-0.00874566475477145,0.948634123014576,0.469944229129902
"405","CD8 T","NK","ICAM2","ICAM2","ITGB2","ITGB2",-0.119069107979574,0.76124503366279,0.321087962841608
"406","CD8 T","NK","VIM","VIM","CD44","CD44",0.388214537067976,-0.363388381260008,0.0124130779039838
"407","CD8 T","NK","B2M","B2M","CD3G","CD3G",0.0300432648042777,-0.0990995321886448,-0.0345281336921836
"408","CD8 T","NK","B2M","B2M","KLRC1","KLRC1",0.0300432648042777,0.598978322464099,0.314510793634188
"409","CD8 T","NK","PTDSS1","PTDSS1","JMJD6","JMJD6",-0.176058012655531,0.177269343738179,0.000605665541323949
"410","CD8 T","NK","GZMB","GZMB","PGRMC1","PGRMC1",-0.747617664689304,-0.0603168808647261,-0.403967272777015
"411","CD8 T","NK","UBA52","UBA52","NOTCH1","NOTCH1",0.0490710378965447,0.0834866505640046,0.0662788442302746
"412","CD8 T","NK","UBA52","UBA52","TGFBR1","TGFBR1",0.0490710378965447,0.25671106886053,0.152891053378537
"413","CD8 T","CD8 T","IFNG","IFNG","IFNGR1","IFNGR1",-0.0721692628860907,0.153541611596287,0.0406861743550982
"414","CD8 T","CD8 T","TGFB1","TGFB1","TGFBR2","TGFBR2",-0.385642152422942,0.179677444327208,-0.102982354047867
"415","CD8 T","CD8 T","IL23A","IL23A","IL12RB1","IL12RB1",0.299452197105359,-0.0803602552625394,0.10954597092141
"416","CD8 T","CD8 T","CCL5","CCL5","CXCR3","CXCR3",0.965811098139981,0.206342322031593,0.586076710085787
"417","CD8 T","CD8 T","GNAS","GNAS","PTGDR","PTGDR",-0.242834739890185,-0.231628835485249,-0.237231787687717
"418","CD8 T","CD8 T","ICAM3","ICAM3","ITGAL","ITGAL",-0.0464829192827715,0.163816575169513,0.0586668279433708
"419","CD8 T","CD8 T","ICAM3","ICAM3","ITGB2","ITGB2",-0.0464829192827715,-0.219113634795648,-0.13279827703921
"420","CD8 T","CD8 T","TIMP1","TIMP1","CD63","CD63",0.170943292837984,-0.440101455030917,-0.134579081096467
"421","CD8 T","CD8 T","TGFB1","TGFB1","CXCR4","CXCR4",-0.385642152422942,0.437530429926968,0.0259441387520133
"422","CD8 T","CD8 T","SELPLG","SELPLG","SELL","SELL",-0.00587080977464333,-0.600889625248314,-0.303380217511479
"423","CD8 T","CD8 T","SELPLG","SELPLG","ITGB2","ITGB2",-0.00587080977464333,-0.219113634795648,-0.112492222285146
"424","CD8 T","CD8 T","LYZ","LYZ","ITGAL","ITGAL",0.0311695845312403,0.163816575169513,0.0974930798503767
"425","CD8 T","CD8 T","TNFSF12","TNFSF12","TNFRSF25","TNFRSF25",0.0637134226526401,0.227425400010044,0.145569411331342
"426","CD8 T","CD8 T","GNAI2","GNAI2","S1PR5","S1PR5",-0.163398857124364,0.0496952585830778,-0.0568517992706429
"427","CD8 T","CD8 T","GNAI2","GNAI2","CXCR3","CXCR3",-0.163398857124364,0.206342322031593,0.0214717324536149
"428","CD8 T","CD8 T","PKM","PKM","CD44","CD44",0.253988416078511,0.380318804741679,0.317153610410095
"429","CD8 T","CD8 T","CALM1","CALM1","PTPRA","PTPRA",-0.0109152392605489,0.0791662149559373,0.0341254878476942
"430","CD8 T","CD8 T","HLA-C","HLA-C","CD3G","CD3G",0.0109066247778435,0.157922417209226,0.0844145209935346
"431","CD8 T","CD8 T","HLA-E","HLA-E","KLRD1","KLRD1",0.0349103082428472,-0.237685071515757,-0.101387381636455
"432","CD8 T","CD8 T","HLA-E","HLA-E","KLRC1","KLRC1",0.0349103082428472,-0.0705819117479508,-0.0178358017525518
"433","CD8 T","CD8 T","HLA-A","HLA-A","CD3G","CD3G",0.0522138813858155,0.157922417209226,0.105068149297521
"434","CD8 T","CD8 T","HLA-B","HLA-B","CD3G","CD3G",-0.00874566475477145,0.157922417209226,0.0745883762272271
"435","CD8 T","CD8 T","LTB","LTB","TNFRSF1A","TNFRSF1A",0.0506491299206264,0.0321261026572025,0.0413876162889145
"436","CD8 T","CD8 T","CALM2","CALM2","SELL","SELL",0.151365001056577,-0.600889625248314,-0.224762312095869
"437","CD8 T","CD8 T","CALM1","CALM1","SELL","SELL",-0.0109152392605489,-0.600889625248314,-0.305902432254431
"438","CD8 T","CD8 T","CALM3","CALM3","SELL","SELL",-0.0674414013686579,-0.600889625248314,-0.334165513308486
"439","CD8 T","CD8 T","GNAI2","GNAI2","S1PR4","S1PR4",-0.163398857124364,-0.00893991139051142,-0.0861693842574375
"440","CD8 T","CD8 T","HLA-B","HLA-B","CANX","CANX",-0.00874566475477145,-0.0541822662952832,-0.0314639655250273
"441","CD8 T","CD8 T","CALR","CALR","HLA-F","HLA-F",-0.0496339103893955,0.00735528945483555,-0.02113931046728
"442","CD8 T","CD8 T","B2M","B2M","HLA-F","HLA-F",0.0300432648042777,0.00735528945483555,0.0186992771295566
"443","CD8 T","CD8 T","LRPAP1","LRPAP1","SORL1","SORL1",0.0459105928994803,0.16806861137796,0.10698960213872
"444","CD8 T","CD8 T","HLA-A","HLA-A","APLP2","APLP2",0.0522138813858155,-0.0935811826491051,-0.0206836506316448
"445","CD8 T","CD8 T","B2M","B2M","CD3D","CD3D",0.0300432648042777,1.15643551306821,0.593239388936246
"446","CD8 T","CD8 T","HLA-A","HLA-A","CD3D","CD3D",0.0522138813858155,1.15643551306821,0.604324697227015
"447","CD8 T","CD8 T","HLA-C","HLA-C","CD3D","CD3D",0.0109066247778435,1.15643551306821,0.583671068923029
"448","CD8 T","CD8 T","HLA-B","HLA-B","CD3D","CD3D",-0.00874566475477145,1.15643551306821,0.573844924156722
"449","CD8 T","CD8 T","CALM1","CALM1","FAS","FAS",-0.0109152392605489,0.0996407075778385,0.0443627341586448
"450","CD8 T","CD8 T","ICAM2","ICAM2","ITGAL","ITGAL",-0.119069107979574,0.163816575169513,0.0223737335949696
"451","CD8 T","CD8 T","B2M","B2M","CD247","CD247",0.0300432648042777,0.0267530442693773,0.0283981545368275
"452","CD8 T","CD8 T","B2M","B2M","KLRD1","KLRD1",0.0300432648042777,-0.237685071515757,-0.10382090335574
"453","CD8 T","CD8 T","HLA-B","HLA-B","KLRD1","KLRD1",-0.00874566475477145,-0.237685071515757,-0.123215368135264
"454","CD8 T","CD8 T","ICAM2","ICAM2","ITGB2","ITGB2",-0.119069107979574,-0.219113634795648,-0.169091371387611
"455","CD8 T","CD8 T","VIM","VIM","CD44","CD44",0.388214537067976,0.380318804741679,0.384266670904827
"456","CD8 T","CD8 T","B2M","B2M","CD3G","CD3G",0.0300432648042777,0.157922417209226,0.0939828410067517
"457","CD8 T","CD8 T","B2M","B2M","KLRC1","KLRC1",0.0300432648042777,-0.0705819117479508,-0.0202693234718365
"458","CD8 T","CD8 T","GZMB","GZMB","PGRMC1","PGRMC1",-0.747617664689304,0.276836907426987,-0.235390378631159
"459","CD8 T","CD8 T","PRSS23","PRSS23","TMEM222","TMEM222",-0.194835155801497,0.163734821807135,-0.0155501669971809
"460","CD8 T","CD8 T","UBA52","UBA52","TGFBR2","TGFBR2",0.0490710378965447,0.179677444327208,0.114374241111876
